序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
4544,1872,招商港口,19.43,-2.07%,1.35%,-7614.67万
4545,301631,壹连科技,102.5,-2.09%,60.94%,-1.32亿
4546,1389,广合科技,78.8,-2.09%,39.95%,1.08亿
4547,301061,匠心家居,91.15,-2.09%,9.55%,-9771.46万
4548,600153,建发股份,9.39,-2.09%,7.31%,-1.56亿
4549,2780,三夫户外,14.53,-2.09%,51.70%,-4211.18万
4550,601598,中国外运,6.06,-2.10%,3.15%,-7222.48万
4551,600021,上海电力,21.4,-2.10%,40.80%,-19.64亿
4552,300445,康斯特,25.23,-2.10%,112.06%,-1.56亿
4553,300301,ST长方,2.33,-2.10%,11.61%,-3571.68万
4554,2481,双塔食品,5.14,-2.10%,14.35%,-1.07亿
4555,603657,春光科技,30.22,-2.11%,19.92%,-4976.29万
4556,1222,源飞宠物,23.03,-2.12%,19.27%,-7648.17万
4557,600228,*ST返利,5.46,-2.15%,29.41%,-9294.36万
4558,601965,中国汽研,17.3,-2.15%,10.57%,-7539.03万
4559,603567,珍宝岛,9.52,-2.16%,9.46%,1533.90万
4560,601577,长沙银行,9.5,-2.16%,3.93%,-1179.15万
4561,300739,明阳电路,18.38,-2.18%,62.33%,-3.19亿
4562,2480,新筑股份,6.29,-2.18%,14.75%,-4623.98万
4563,301176,逸豪新材,25.33,-2.20%,45.20%,-3026.80万
4564,600332,白云山,25.3,-2.20%,13.54%,-9.92亿
4565,601500,通用股份,4.84,-2.22%,27.51%,-2.91亿
4566,603128,华贸物流,6.11,-2.24%,14.99%,-1.46亿
4567,603997,继峰股份,13.9,-2.25%,8.15%,4642.24万
4568,600310,广西能源,3.9,-2.26%,10.86%,-6156.88万
4569,2630,ST华西,2.6,-2.26%,27.23%,-1.60亿
4570,2955,鸿合科技,29.32,-2.27%,21.94%,-3302.04万
4571,600136,ST明诚,1.71,-2.29%,7.47%,-4353.33万
4572,601968,宝钢包装,5.53,-2.30%,13.77%,-3351.40万
4573,2398,垒知集团,5.96,-2.30%,55.40%,-8479.11万
4574,2209,达意隆,16.11,-2.30%,40.19%,-7802.31万
4575,1301,尚太科技,84.59,-2.31%,27.30%,-3.34亿
4576,603589,口子窖,30.03,-2.31%,6.16%,-8117.05万
4577,600377,宁沪高速,11.83,-2.31%,3.09%,-2.12亿
4578,600566,济川药业,26.08,-2.32%,4.52%,61.11万
4579,2666,德联集团,5.44,-2.33%,47.01%,-1.16亿
4580,1317,三羊马,54.72,-2.34%,70.86%,-5931.79万
4581,2946,新乳业,18.4,-2.34%,6.13%,-321.82万
4582,564,供销大集,2.5,-2.34%,23.01%,-8.48亿
4583,301116,益客食品,11.15,-2.36%,11.84%,-4310.02万
4584,2356,赫美集团,4.13,-2.36%,48.93%,-2.02亿
4585,882,华联股份,2.07,-2.36%,42.77%,-1.54亿
4586,3018,金富科技,17.15,-2.39%,128.42%,3789.47万
4587,553,安道麦A,5.69,-2.40%,4.14%,-2398.87万
4588,600690,海尔智家,25.9,-2.41%,5.61%,-14.03亿
4589,600461,洪城环境,9.33,-2.41%,9.77%,-1612.43万
4590,300056,中创环保,8.49,-2.41%,44.53%,-1.25亿
4591,2150,通润装备,20.27,-2.41%,49.93%,-9549.68万
4592,2948,青岛银行,4.43,-2.42%,12.90%,-3.70亿
4593,601187,厦门银行,7.24,-2.43%,4.74%,-3384.78万
4594,2687,乔治白,4.82,-2.43%,33.14%,-3118.25万
4595,600368,五洲交通,3.99,-2.44%,9.92%,-7400.89万
4596,688195,腾景科技,172.2,-2.44%,60.78%,-3.14亿
4597,601006,大秦铁路,5.15,-2.46%,9.08%,-17.70亿
4598,600882,妙可蓝多,24.99,-2.46%,9.85%,-1.37亿
4599,601606,长城军工,49.02,-2.47%,58.40%,-8.20亿
4600,600249,两面针,5.92,-2.47%,22.90%,-5333.31万
4601,601118,海南橡胶,5.91,-2.48%,22.26%,-1.36亿
4602,301419,阿莱德,34.05,-2.49%,66.26%,-4834.14万
4603,600742,富维股份,9.77,-2.50%,9.90%,-1.10亿
4604,300737,科顺股份,5.45,-2.50%,33.93%,-7271.94万
4605,603023,威帝股份,5.44,-2.51%,100.49%,-2.76亿
4606,1309,德明利,233.0,-2.51%,98.11%,-21.93亿
4607,2822,*ST中装,3.89,-2.51%,20.33%,-1.50亿
4608,688,国城矿业,28.4,-2.51%,24.84%,-4614.80万
4609,70,特发信息,11.97,-2.52%,89.34%,-2.22亿
4610,2026,山东威达,14.62,-2.53%,41.44%,-8301.03万
4611,19,深粮控股,6.93,-2.53%,22.09%,-6312.84万
4612,600009,上海机场,32.53,-2.55%,6.25%,-3.40亿
4613,601919,中远海控,14.85,-2.56%,5.37%,-12.25亿
4614,601011,宝泰隆,3.43,-2.56%,39.41%,-1.47亿
4615,2538,司尔特,6.45,-2.57%,26.45%,-9580.50万
4616,921,海信家电,24.65,-2.57%,10.04%,-4.19亿
4617,529,广弘控股,6.06,-2.57%,12.89%,-5971.55万
4618,688360,德马科技,21.15,-2.58%,25.39%,-4744.92万
4619,2930,宏川智慧,10.93,-2.58%,16.96%,-8569.35万
4620,1391,国货航,6.02,-2.59%,19.56%,-2.93亿
4621,1359,平安电工,71.32,-2.59%,55.56%,-8843.76万
4622,3002,壶化股份,30.09,-2.59%,40.72%,-2934.11万
4623,600127,金健米业,6.74,-2.60%,31.71%,-1.81亿
4624,300883,龙利得,6.73,-2.60%,30.54%,-7902.07万
4625,30,富奥股份,5.61,-2.60%,9.63%,-2249.07万
4626,301100,风光股份,21.29,-2.61%,15.62%,-1256.11万
4627,603685,晨丰科技,18.3,-2.61%,15.30%,-1224.08万
4628,2200,*ST交投,7.47,-2.61%,8.37%,-1280.46万
4629,1395,亚联机械,43.82,-2.62%,52.59%,-5210.79万
4630,688605,先锋精科,66.6,-2.62%,73.12%,-3.02亿
4631,1286,陕西能源,9.66,-2.62%,20.17%,-5703.87万
4632,603696,安记食品,25.5,-2.63%,172.65%,-1.90亿
4633,603659,璞泰来,26.68,-2.63%,11.06%,-5.18亿
4634,2003,伟星股份,10.38,-2.63%,8.24%,-1.49亿
4635,2928,华夏航空,10.66,-2.65%,15.83%,-1.35亿
4636,2014,永新股份,11.7,-2.66%,5.23%,-4335.19万
4637,2311,海大集团,52.76,-2.67%,5.03%,-4.59亿
4638,301113,雅艺科技,25.06,-2.68%,39.24%,-813.94万
4639,663,永安林业,7.62,-2.68%,49.41%,-2351.54万
4640,2245,蔚蓝锂芯,18.08,-2.69%,53.09%,-7.75亿
4641,603205,健尔康,28.45,-2.70%,46.58%,-5040.88万
4642,600857,宁波中百,13.69,-2.70%,24.78%,-2750.69万
4643,1318,阳光乳业,15.45,-2.71%,33.59%,-1.39亿
4644,603558,健盛集团,11.09,-2.72%,11.40%,-2141.08万
4645,600540,新赛股份,4.65,-2.72%,24.95%,-5857.81万
4646,2779,中坚科技,108.52,-2.72%,24.77%,-1652.69万
4647,543,皖能电力,8.58,-2.72%,23.30%,-2.29亿
4648,601012,隆基绿能,18.5,-2.73%,23.49%,-24.22亿
4649,600962,国投中鲁,23.91,-2.73%,48.83%,-1.84亿
4650,600761,安徽合力,21.7,-2.73%,33.34%,-3.32亿
4651,2489,浙江永强,3.9,-2.74%,18.36%,-1.01亿
4652,601963,重庆银行,10.55,-2.76%,5.97%,-88.12万
4653,65,北方国际,11.97,-2.76%,29.04%,-2.30亿
4654,2514,宝馨科技,5.97,-2.77%,50.71%,-1.72亿
4655,301181,标榜股份,45.08,-2.78%,63.64%,-1.57亿
4656,600929,雪天盐业,5.6,-2.78%,8.13%,-7181.11万
4657,600708,光明地产,3.48,-2.79%,21.71%,-9635.91万
4658,2372,伟星新材,10.47,-2.79%,8.63%,-1.56亿
4659,688646,ST逸飞,35.43,-2.80%,11.92%,-733.71万
4660,2091,江苏国泰,9.02,-2.80%,16.45%,-1.43亿
4661,601528,瑞丰银行,5.53,-2.81%,11.39%,-1.00亿
4662,300791,仙乐健康,24.5,-2.82%,15.60%,-6592.33万
4663,2594,比亚迪,97.19,-2.82%,12.28%,-38.68亿
4664,2591,恒大高新,7.24,-2.82%,136.79%,-8015.76万
4665,301468,博盈特焊,57.0,-2.83%,139.35%,-1.81亿
4666,600012,皖通高速,14.73,-2.84%,4.19%,-458.38万
4667,605006,山东玻纤,7.17,-2.85%,9.17%,-4416.08万
4668,300083,创世纪,9.52,-2.86%,47.41%,-1.90亿
4669,600470,六国化工,6.09,-2.87%,32.04%,-9885.19万
4670,600252,中恒集团,2.7,-2.88%,17.12%,-9208.23万
4671,557,西部创业,5.06,-2.88%,7.56%,-5406.50万
4672,755,山西高速,5.03,-2.90%,6.04%,-5401.99万
4673,601066,中信建投,26.04,-2.91%,3.40%,-2.13亿
4674,600330,天通股份,13.35,-2.91%,137.24%,-6.39亿
4675,603269,海鸥股份,13.32,-2.92%,68.42%,-3.21亿
4676,2420,毅昌科技,7.63,-2.93%,70.29%,-1.58亿
4677,688251,井松智能,27.37,-2.94%,27.84%,-2107.35万
4678,688205,德科立,141.23,-2.94%,82.59%,-7.37亿
4679,600354,敦煌种业,6.6,-2.94%,61.18%,-1.02亿
4680,716,黑芝麻,6.26,-2.95%,38.99%,-2.38亿
4681,603271,永杰新材,40.68,-2.96%,67.08%,-1.41亿
4682,2608,江苏国信,7.53,-2.96%,4.92%,-1.66亿
4683,2032,苏泊尔,44.61,-2.96%,3.71%,-1.70亿
4684,603711,香飘飘,13.72,-2.97%,14.13%,-9032.15万
4685,603535,嘉诚国际,10.42,-2.98%,12.02%,-1.23亿
4686,601198,东兴证券,13.97,-2.99%,15.98%,-2.91亿
4687,2957,科瑞技术,22.07,-2.99%,41.65%,-2.54亿
4688,905,厦门港务,13.93,-2.99%,85.69%,-7.71亿
4689,2884,凌霄泵业,17.4,-3.01%,13.50%,-5759.33万
4690,603208,江山欧派,14.74,-3.03%,16.56%,-3691.16万
4691,601009,南京银行,10.88,-3.03%,6.81%,-17.36亿
4692,2595,豪迈科技,82.26,-3.04%,4.51%,-173.23万
4693,300979,华利集团,51.1,-3.05%,3.05%,-3.86亿
4694,2790,瑞尔特,8.57,-3.05%,31.76%,-5520.86万
4695,2293,罗莱生活,9.55,-3.05%,14.79%,-1957.68万
4696,600750,江中药业,22.76,-3.07%,7.93%,-9058.75万
4697,2303,美盈森,4.11,-3.07%,26.39%,-1.33亿
4698,407,胜利股份,5.05,-3.07%,88.31%,-3.21亿
4699,603312,西典新能,47.56,-3.10%,45.89%,-1.48亿
4700,600753,*ST海钦,8.09,-3.11%,10.05%,-3437.53万
4701,300960,通业科技,25.72,-3.13%,28.99%,-9245.39万
4702,600429,三元股份,5.25,-3.14%,19.81%,-1.53亿
4703,550,江铃汽车,18.19,-3.14%,8.08%,-6699.07万
4704,300329,海伦钢琴,14.69,-3.16%,24.50%,-3905.84万
4705,603587,地素时尚,13.13,-3.17%,8.18%,-6366.56万
4706,603737,三棵树,44.73,-3.18%,4.36%,-4439.43万
4707,2175,东方智造,4.52,-3.21%,42.94%,-2.38亿
4708,802,北京文化,4.76,-3.25%,54.21%,-6933.78万
4709,301469,恒达新材,32.08,-3.26%,92.87%,-1.22亿
4710,2463,沪电股份,69.44,-3.26%,37.63%,-29.61亿
4711,600313,农发种业,6.51,-3.27%,35.50%,-2.98亿
4712,2629,仁智股份,6.78,-3.28%,38.13%,-8980.74万
4713,603606,东方电缆,59.45,-3.29%,10.69%,-1.85亿
4714,301031,中熔电气,107.87,-3.30%,30.17%,-8747.85万
4715,603733,仙鹤股份,23.68,-3.31%,5.33%,-7200.23万
4716,603628,清源股份,13.7,-3.32%,39.01%,-1.45亿
4717,600365,ST通葡,3.19,-3.33%,10.11%,-2124.72万
4718,600066,宇通客车,31.68,-3.33%,8.02%,-6040.75万
4719,688307,中润光学,43.99,-3.34%,54.83%,-6534.72万
4720,2306,*ST云网,2.02,-3.35%,24.27%,-1205.09万
4721,603815,交建股份,7.72,-3.38%,36.61%,-1.07亿
4722,333,美的集团,76.2,-3.39%,6.11%,-39.06亿
4723,605500,森林包装,9.04,-3.42%,20.16%,-7118.11万
4724,2975,博杰股份,77.37,-3.42%,45.90%,-9422.20万
4725,895,双汇发展,25.71,-3.42%,3.15%,-2.57亿
4726,301276,嘉曼服饰,28.09,-3.44%,62.65%,-2713.77万
4727,599,青岛双星,6.17,-3.44%,35.67%,-1.69亿
4728,688660,电气风电,16.7,-3.47%,24.65%,-1.45亿
4729,2024,ST易购,1.66,-3.49%,3.17%,-1.68亿
4730,605378,野马电池,22.87,-3.50%,18.32%,-9561.14万
4731,603551,奥普科技,11.32,-3.50%,13.53%,-4963.47万
4732,688210,统联精密,53.03,-3.51%,36.16%,1.45亿
4733,300145,南方泵业,4.67,-3.51%,31.23%,-2.31亿
4734,600801,华新建材,23.58,-3.52%,8.86%,-1.28亿
4735,2638,勤上股份,3.01,-3.53%,24.67%,-9667.60万
4736,600734,实达集团,4.9,-3.54%,123.43%,-9.99亿
4737,603203,快克智能,36.1,-3.55%,14.50%,-1.22亿
4738,600293,三峡新材,3.24,-3.57%,31.95%,-8258.97万
4739,2913,奥士康,40.98,-3.62%,15.35%,-941.91万
4740,601107,四川成渝,6.07,-3.65%,5.13%,-894.21万
4741,601717,中创智领,23.95,-3.66%,9.31%,-3.02亿
4742,615,*ST美谷,3.4,-3.68%,15.12%,-8526.01万
4743,300619,金银河,44.7,-3.71%,83.14%,-1.30亿
4744,2297,博云新材,11.93,-3.71%,171.51%,-4.20亿
4745,695,滨海能源,13.48,-3.71%,114.61%,-3.97亿
4746,1212,中旗新材,48.8,-3.73%,31.56%,-1.45亿
4747,301043,绿岛风,63.95,-3.73%,51.82%,-6947.89万
4748,601633,长城汽车,21.93,-3.73%,2.89%,-5.44亿
4749,2168,*ST惠程,4.09,-3.76%,9.39%,-3288.61万
4750,300755,华致酒行,17.56,-3.78%,11.12%,-5697.42万
4751,605376,博迁新材,62.66,-3.82%,20.24%,6754.99万
4752,300390,天华新能,54.85,-3.82%,77.91%,-2.69亿
4753,49,德赛电池,26.66,-3.82%,22.36%,-1.98亿
4754,1313,粤海饲料,7.29,-3.83%,16.72%,-6683.11万
4755,600238,*ST椰岛,6.27,-3.83%,14.70%,-9548.76万
4756,600884,杉杉股份,13.22,-3.85%,42.20%,-5.08亿
4757,600212,绿能慧充,8.0,-3.85%,32.42%,-1.69亿
4758,1229,魅视科技,41.35,-3.86%,60.06%,-1.30亿
4759,688578,艾力斯,104.79,-3.87%,7.53%,-3807.68万
4760,2701,奥瑞金,5.94,-3.88%,19.68%,-4.35亿
4761,2307,北新路桥,4.94,-3.89%,36.49%,-1.90亿
4762,300972,万辰集团,194.5,-3.90%,11.96%,976.01万
4763,2889,东方嘉盛,15.53,-3.90%,25.10%,-1.57亿
4764,600660,福耀玻璃,61.22,-3.91%,6.73%,-6.21亿
4765,600423,柳化股份,3.68,-3.92%,17.41%,-8115.95万
4766,688115,思林杰,66.92,-3.92%,14.39%,-1191.75万
4767,2614,奥佳华,7.36,-3.92%,45.18%,-7482.74万
4768,711,ST京蓝,1.71,-3.93%,19.79%,-1.24亿
4769,2495,佳隆股份,2.68,-3.94%,36.19%,-5555.05万
4770,605016,百龙创园,20.66,-3.95%,16.20%,-1.66亿
4771,600510,黑牡丹,8.49,-3.96%,12.09%,-1621.92万
4772,600340,华夏幸福,2.18,-3.96%,49.13%,-3.42亿
4773,639,西王食品,3.38,-3.98%,59.29%,-1.16亿
4774,2789,*ST建艺,10.08,-4.00%,53.76%,-1.34亿
4775,688535,华海诚科,110.2,-4.01%,105.59%,-2.32亿
4776,600803,新奥股份,20.09,-4.01%,2.34%,-1.39亿
4777,2810,山东赫达,14.84,-4.01%,45.05%,-1.90亿
4778,600218,全柴动力,10.48,-4.03%,40.56%,-1.97亿
4779,1322,箭牌家居,8.54,-4.04%,5.28%,-3971.34万
4780,600824,益民集团,4.75,-4.04%,58.82%,-1.55亿
4781,600376,首开股份,5.94,-4.04%,95.72%,-9.66亿
4782,601010,文峰股份,2.84,-4.05%,30.56%,-7140.59万
4783,2824,和胜股份,19.18,-4.05%,41.42%,-1.10亿
4784,301397,溯联股份,34.17,-4.07%,80.10%,-1.35亿
4785,3003,天元股份,13.29,-4.11%,89.20%,-6820.65万
4786,301042,安联锐视,78.25,-4.11%,41.40%,-5928.42万
4787,605117,德业股份,84.85,-4.12%,10.09%,-2.57亿
4788,603209,兴通股份,15.37,-4.12%,20.74%,-1.22亿
4789,600483,福能股份,9.53,-4.12%,7.08%,-3.77亿
4790,300750,宁德时代,359.0,-4.12%,6.82%,-44.90亿
4791,766,通化金马,27.15,-4.13%,25.84%,-4.58亿
4792,300602,飞荣达,31.93,-4.14%,70.16%,-2.73亿
4793,2468,申通快递,13.42,-4.14%,12.84%,-1.33亿
4794,2295,精艺股份,12.45,-4.16%,46.94%,-1.87亿
4795,601318,中国平安,68.2,-4.16%,12.08%,29.00亿
4796,603665,康隆达,30.23,-4.18%,21.01%,-8117.78万
4797,603226,菲林格尔,30.05,-4.18%,11.43%,457.62万
4798,600027,华电国际,5.03,-4.19%,11.40%,-7.54亿
4799,677,恒天海龙,4.35,-4.19%,27.29%,-1.05亿
4800,600234,科新发展,12.54,-4.20%,13.49%,-3980.09万
4801,600160,巨化股份,36.28,-4.20%,9.97%,4554.06万
4802,688383,新益昌,75.35,-4.21%,19.95%,2243.88万
4803,2731,萃华珠宝,12.96,-4.21%,55.57%,-1.49亿
4804,300983,尤安设计,27.01,-4.22%,12.82%,-2518.59万
4805,600463,空港股份,11.03,-4.25%,13.12%,-4277.91万
4806,603610,麒盛科技,18.76,-4.29%,40.96%,-2.27亿
4807,603922,金鸿顺,18.28,-4.29%,38.16%,-9527.94万
4808,603077,和邦生物,2.21,-4.33%,23.13%,-3.16亿
4809,2650,ST加加,6.39,-4.34%,6.18%,-8606.10万
4810,715,中兴商业,6.39,-4.34%,47.59%,-8052.82万
4811,603360,百傲化学,29.88,-4.38%,17.84%,-3.33亿
4812,600863,内蒙华电,4.58,-4.38%,9.64%,-1.95亿
4813,605008,长鸿高科,14.11,-4.40%,6.80%,-3515.19万
4814,600246,万通发展,12.29,-4.43%,47.39%,-4.36亿
4815,600221,海航控股,1.72,-4.44%,15.13%,-14.79亿
4816,688300,联瑞新材,60.86,-4.44%,21.48%,-1.28亿
4817,300476,胜宏科技,279.0,-4.45%,43.29%,-35.32亿
4818,600737,中粮糖业,16.5,-4.46%,15.97%,-3.76亿
4819,603363,傲农生物,4.47,-4.49%,23.67%,-3.79亿
4820,603129,春风动力,266.25,-4.53%,7.46%,-1.64亿
4821,300468,四方精创,35.3,-4.59%,121.59%,-6.11亿
4822,600573,惠泉啤酒,12.03,-4.60%,42.39%,-1.23亿
4823,300228,富瑞特装,10.14,-4.61%,151.30%,-5.51亿
4824,301155,海力风电,77.46,-4.62%,27.07%,-2.76亿
4825,2745,木林森,9.28,-4.62%,33.56%,-2.80亿
4826,2051,中工国际,8.68,-4.62%,15.71%,-1.25亿
4827,601456,国联民生,9.89,-4.63%,11.72%,-2.77亿
4828,603228,景旺电子,70.16,-4.64%,30.46%,-15.26亿
4829,586,汇源通信,13.3,-4.73%,34.34%,-6235.85万
4830,603008,喜临门,20.72,-4.74%,72.13%,-1.42亿
4831,600755,厦门国贸,7.04,-4.74%,42.37%,-9.17亿
4832,600892,*ST大晟,3.59,-4.77%,15.86%,-5018.09万
4833,300989,蕾奥规划,16.95,-4.78%,58.28%,-2.50亿
4834,2825,纳尔股份,11.35,-4.78%,42.51%,-1.09亿
4835,2709,天赐材料,43.55,-4.79%,76.69%,-13.87亿
4836,603162,海通发展,12.07,-4.81%,58.41%,-1.66亿
4837,838,财信发展,2.96,-4.82%,47.49%,-1.92亿
4838,2668,TCL智家,10.19,-4.86%,13.34%,-1.44亿
4839,603049,中策橡胶,54.14,-4.88%,49.98%,-3.19亿
4840,688711,宏微科技,31.5,-4.89%,59.80%,-3.90亿
4841,603600,永艺股份,11.63,-4.91%,20.02%,-6926.02万
4842,600692,亚通股份,7.15,-4.92%,37.54%,-4024.07万
4843,812,陕西金叶,4.79,-4.96%,38.74%,-1.77亿
4844,603277,银都股份,16.62,-4.97%,3.31%,-8095.27万
4845,688051,佳华科技,41.14,-5.01%,20.61%,-1724.36万
4846,300756,金马游乐,54.81,-5.01%,28.48%,413.72万
4847,759,中百集团,7.93,-5.03%,131.60%,-4.04亿
4848,752,ST西发,10.58,-5.03%,14.73%,-7046.47万
4849,600388,龙净环保,15.8,-5.05%,9.07%,-1.44亿
4850,2491,通鼎互联,6.02,-5.05%,59.68%,-2.59亿
4851,2110,三钢闽光,4.32,-5.05%,14.39%,-5966.13万
4852,600966,博汇纸业,6.53,-5.09%,18.85%,-1.03亿
4853,973,佛塑科技,13.49,-5.13%,89.33%,-5.12亿
4854,301421,波长光电,102.28,-5.14%,145.63%,-2.71亿
4855,300268,*ST佳沃,12.82,-5.18%,19.33%,-4452.86万
4856,603869,ST智知,10.6,-5.19%,4.27%,-4260.41万
4857,601058,赛轮轮胎,15.53,-5.19%,11.84%,-3.84亿
4858,2330,得利斯,4.93,-5.19%,32.79%,-1.40亿
4859,300237,ST美晨,2.55,-5.20%,27.03%,-1.94亿
4860,301182,凯旺科技,40.76,-5.21%,34.41%,-1348.93万
4861,600808,马钢股份,4.0,-5.21%,13.72%,-3.53亿
4862,2136,安纳达,12.67,-5.24%,99.34%,-2.13亿
4863,300940,南极光,29.4,-5.25%,78.40%,-2.64亿
4864,603256,宏和科技,35.62,-5.27%,27.03%,-6.21亿
4865,419,通程控股,6.41,-5.32%,34.46%,-9477.88万
4866,603379,三美股份,56.8,-5.33%,10.81%,7915.43万
4867,600897,厦门空港,17.18,-5.34%,22.15%,-2.04亿
4868,600469,风神股份,6.53,-5.36%,13.04%,-4787.51万
4869,603091,众鑫股份,74.85,-5.36%,24.21%,-3947.09万
4870,2326,永太科技,25.61,-5.36%,101.72%,-11.64亿
4871,2300,太阳电缆,9.36,-5.36%,113.64%,-2.88亿
4872,603890,春秋电子,15.68,-5.37%,56.26%,-5.10亿
4873,2749,国光股份,13.18,-5.38%,9.21%,-8852.45万
4874,600887,伊利股份,27.53,-5.40%,9.71%,-8.74亿
4875,603010,万盛股份,10.32,-5.41%,13.82%,-5502.61万
4876,300338,ST开元,3.66,-5.43%,24.14%,-5891.14万
4877,816,智慧农业,3.66,-5.43%,69.76%,-2.28亿
4878,300726,宏达电子,50.95,-5.49%,99.83%,-5.82亿
4879,600487,亨通光电,24.05,-5.50%,41.45%,-21.37亿
4880,601366,利群股份,4.96,-5.52%,57.51%,-3.54亿
4881,600712,南宁百货,6.84,-5.52%,38.40%,-1.77亿
4882,300978,东箭科技,12.58,-5.56%,83.74%,-2.27亿
4883,300437,清水源,17.24,-5.59%,196.53%,-3.21亿
4884,301310,鑫宏业,41.1,-5.60%,39.18%,-4836.54万
4885,688379,华光新材,53.69,-5.66%,49.41%,-3.14亿
4886,601702,华峰铝业,19.42,-5.68%,8.35%,-4938.88万
4887,603933,睿能科技,23.57,-5.68%,71.38%,-2.47亿
4888,688805,健信超导,47.95,-5.70%,242.82%,-2.76亿
4889,300808,久量股份,28.95,-5.70%,26.35%,-4084.10万
4890,300812,易天股份,27.49,-5.73%,121.94%,-4.00亿
4891,429,粤高速A,11.49,-5.74%,5.41%,-7156.31万
4892,2294,信立泰,54.75,-5.75%,9.26%,1979.86万
4893,300677,英科医疗,38.21,-5.77%,24.68%,-3.73亿
4894,2992,宝明科技,47.08,-5.78%,11.91%,-8469.40万
4895,603979,金诚信,76.75,-5.83%,15.15%,3.87亿
4896,1205,盛航股份,16.27,-5.84%,24.47%,-1.28亿
4897,2831,裕同科技,27.39,-5.84%,12.52%,-4572.47万
4898,688772,珠海冠宇,20.57,-5.86%,18.08%,-4.34亿
4899,301191,菲菱科思,109.7,-5.87%,77.54%,-3.13亿
4900,300477,ST合纵,2.88,-5.88%,73.99%,-2.80亿
4901,2235,安妮股份,10.43,-5.95%,154.81%,-4.24亿
4902,301338,凯格精机,84.02,-5.99%,85.29%,-4979.64万
4903,2870,香山股份,37.33,-5.99%,54.53%,-5839.24万
4904,967,盈峰环境,6.91,-5.99%,10.04%,-1.85亿
4905,601369,陕鼓动力,9.99,-6.02%,9.98%,-1.12亿
4906,688807,优迅股份,185.87,-6.03%,213.12%,-4.52亿
4907,688275,万润新能,73.03,-6.08%,55.79%,-2.72亿
4908,2487,大金重工,49.38,-6.09%,29.02%,-1.46亿
4909,1376,百通能源,15.76,-6.13%,74.48%,-2.44亿
4910,601377,兴业证券,7.18,-6.14%,22.27%,-10.12亿
4911,603559,ST通脉,6.71,-6.15%,10.48%,-8482.84万
4912,2679,福建金森,11.76,-6.15%,31.72%,-5196.91万
4913,600156,华升股份,8.06,-6.17%,22.68%,-1.39亿
4914,6,深振业A,9.56,-6.18%,30.15%,-1.35亿
4915,600438,通威股份,20.45,-6.19%,19.09%,-23.06亿
4916,603301,振德医疗,67.76,-6.21%,10.98%,2.74亿
4917,301010,晶雪节能,21.73,-6.26%,46.81%,-8376.22万
4918,603212,赛伍技术,14.36,-6.27%,96.72%,-3.70亿
4919,603315,福鞍股份,15.11,-6.27%,37.41%,-1.62亿
4920,605122,四方新材,12.99,-6.34%,49.27%,5755.54万
4921,301039,中集车辆,9.39,-6.38%,13.85%,-1.84亿
4922,301626,苏州天脉,178.32,-6.39%,27.04%,-3.39亿
4923,300938,信测标准,30.59,-6.42%,47.43%,-1.18亿
4924,600996,贵广网络,10.05,-6.42%,23.66%,-1.08亿
4925,600113,浙江东日,60.5,-6.43%,11.96%,-1.11亿
4926,980,众泰汽车,3.49,-6.43%,23.20%,-6.72亿
4927,300665,飞鹿股份,9.22,-6.49%,74.87%,-1.49亿
4928,504,*ST生物,8.6,-6.52%,7.50%,-4185.16万
4929,600103,青山纸业,4.01,-6.53%,93.12%,-8.07亿
4930,2475,立讯精密,54.58,-6.54%,20.66%,-57.86亿
4931,688266,泽璟制药,93.0,-6.56%,15.47%,-4944.68万
4932,300308,中际旭创,585.76,-6.58%,27.39%,-53.53亿
4933,793,ST华闻,2.65,-6.69%,12.55%,-2.00亿
4934,605339,南侨食品,19.5,-6.70%,10.65%,-1.36亿
4935,600858,银座股份,6.96,-6.70%,124.33%,-4.18亿
4936,300568,星源材质,15.11,-6.73%,66.01%,-7.96亿
4937,605060,联德股份,35.98,-6.76%,18.60%,-1.38亿
4938,601696,中银证券,14.62,-6.76%,40.29%,-15.04亿
4939,600163,中闽能源,5.48,-6.80%,15.08%,-2.26亿
4940,2636,金安国纪,16.03,-6.80%,31.86%,-2.50亿
4941,300591,万里马,9.3,-6.81%,120.75%,-4.56亿
4942,2812,恩捷股份,52.84,-6.82%,42.89%,-5.81亿
4943,600279,重庆港,5.45,-6.84%,20.92%,-1.55亿
4944,688702,盛科通信,130.5,-6.85%,16.06%,1.21亿
4945,300959,线上线下,101.96,-6.86%,117.58%,-3.14亿
4946,2742,*ST三圣,4.34,-6.87%,16.07%,-8424.50万
4947,603863,松炀资源,18.95,-6.88%,42.93%,-1.18亿
4948,601138,工业富联,59.43,-6.91%,8.74%,-107.03亿
4949,603063,禾望电气,32.3,-6.94%,57.91%,-7.33亿
4950,300684,中石科技,47.74,-7.03%,71.65%,-4.25亿
4951,29,深深房A,21.62,-7.05%,6.99%,-5803.03万
4952,2902,铭普光磁,21.98,-7.06%,67.02%,-1.88亿
4953,520,凤凰航运,4.71,-7.10%,26.40%,-7832.53万
4954,605005,合兴股份,18.68,-7.11%,8.20%,-1.02亿
4955,603391,力聚热能,63.48,-7.17%,54.16%,-4426.18万
4956,300843,胜蓝股份,48.11,-7.18%,44.99%,-4.34亿
