代码,名称,上市日期,累计股息,年均股息,分红次数,融资总额,融资次数
605050,福然德,2020-09-24,14.5,2.9,6,14.1403,2
000620,盈新发展,1996-10-29,14.4,0.5,7,20.575,1
001227,兰州银行,2022-01-17,14.4,3.61,5,19.6833,1
001323,慕思股份,2022-06-23,14.4,4.79,5,14.7714,1
002090,金智科技,2006-12-08,14.4,0.76,20,4.4182,2
601888,中国中免,2009-10-15,14.4,0.9,15,49.9982,2
603385,惠达卫浴,2017-04-05,14.4,1.8,7,9.0702,2
000034,神州数码,1994-05-09,14.3,0.46,10,21.798,1
002017,东信和平,2004-07-13,14.3,0.68,17,5.9367,2
002531,天顺风能,2010-12-31,14.3,0.95,14,31.944,2
002698,博实股份,2012-09-11,14.3,1.1,13,4.9192,1
600858,银座股份,1994-05-06,14.3,0.46,18,19.8344,2
600881,亚泰集团,1995-11-15,14.3,0.48,11,77.6061,3
601619,嘉泽新能,2017-07-20,14.3,1.78,9,6.6438,2
603995,甬金股份,2019-12-24,14.3,2.38,6,23.6318,2
688289,圣湘生物,2020-08-28,14.3,2.87,10,18.6927,1
000058,深赛格,1996-12-26,14.2,0.49,27,0.0,0
000958,电投产融,1999-12-23,14.2,0.55,14,20.3574,2
002407,多氟多,2010-05-18,14.2,0.95,16,54.0914,5
003013,地铁设计,2020-10-22,14.2,2.83,5,4.8804,1
300196,长海股份,2011-03-29,14.2,1.02,13,13.0461,2
300384,三联虹普,2014-08-01,14.2,1.29,13,11.0596,2
600208,衢州发展,1999-06-23,14.2,0.55,14,120.0648,3
601858,中国科传,2017-01-18,14.2,1.58,9,8.341,1
603187,海容冷链,2018-11-29,14.2,2.03,7,15.7048,2
603615,茶花股份,2017-02-13,14.2,1.77,7,4.5422,1
603708,家家悦,2016-12-13,14.2,1.58,9,15.4654,2
000407,胜利股份,1996-07-03,14.1,0.49,14,8.0131,2
000713,丰乐种业,1997-04-22,14.1,0.5,23,4.9905,2
000768,中航西飞,1997-06-26,14.1,0.5,20,61.501,2
000950,重药控股,1999-09-16,14.1,0.54,12,11.7629,1
002587,奥拓电子,2011-06-10,14.1,1.01,14,6.4557,3
300690,双一科技,2017-08-08,14.1,1.76,8,4.7851,1
600052,东望时代,1997-04-15,14.1,0.5,10,0.0,0
600466,蓝光发展,2001-02-12,14.1,0.64,8,21.9526,1
600848,上海临港,1994-03-24,14.1,0.46,18,71.1626,3
600973,宝胜股份,2004-08-02,14.1,0.67,16,24.9588,3
603113,金能科技,2017-05-11,14.1,1.76,8,19.696,2
605066,天正电气,2020-08-07,14.1,2.82,5,6.6035,1
000567,海德股份,1994-05-25,14.0,0.45,6,37.2128,1
000701,厦门信达,1997-02-26,14.0,0.5,12,32.2499,4
000810,创维数字,1998-06-02,14.0,0.52,18,0.0,0
002365,永安药业,2010-03-05,14.0,0.93,15,6.8665,1
002458,益生股份,2010-08-10,14.0,0.93,9,23.163,3
002882,金龙羽,2017-07-17,14.0,1.75,8,4.5738,1
002991,甘源食品,2020-07-31,14.0,2.8,7,8.3704,1
301087,可孚医疗,2021-10-25,14.0,3.5,5,35.2656,1
301187,欧圣电气,2022-04-22,14.0,4.68,6,8.9331,1
600321,正源股份,2001-05-24,14.0,0.61,12,14.036,2
600322,津投城开,2001-09-10,14.0,0.58,15,18.9888,1
600387,退市海越,2004-02-18,14.0,0.67,14,0.0,0
600909,华安证券,2016-12-06,14.0,1.56,9,89.1578,2
603658,安图生物,2016-09-01,14.0,1.56,10,36.2627,2
605266,健之佳,2020-12-01,14.0,2.8,5,12.8418,2
600817,宇通重工,1994-01-28,13.9,0.43,7,2.9568,1
600856,退市中天,1994-04-25,13.9,0.49,6,29.6393,2
600916,中国黄金,2021-02-05,13.9,2.78,5,8.3096,1
600968,海油发展,2019-06-26,13.9,2.32,6,37.33,1
601233,桐昆股份,2011-05-18,13.9,0.99,13,90.4164,4
603020,爱普股份,2015-03-25,13.9,1.39,11,14.8806,2
603289,泰瑞机器,2017-10-31,13.9,1.74,8,5.4692,2
603456,九洲药业,2014-10-10,13.9,1.26,11,50.0939,4
002820,桂发祥,2016-11-18,13.8,1.53,9,4.8443,1
002938,鹏鼎控股,2018-09-18,13.8,1.97,7,36.0123,1
002972,科安达,2019-12-27,13.8,2.3,7,4.5449,1
300037,新宙邦,2010-01-08,13.8,0.86,15,20.1643,3
300388,节能国祯,2014-08-01,13.8,1.25,11,16.5817,3
600326,西藏天路,2001-01-16,13.8,0.55,13,13.4398,2
600336,澳柯玛,2000-12-29,13.8,0.55,14,7.281,1
600726,华电能源,1996-07-01,13.8,0.47,20,41.4713,2
600796,钱江生化,1997-04-08,13.8,0.49,14,3.2479,1
601366,利群股份,2017-04-12,13.8,1.72,8,14.9715,1
603856,东宏股份,2017-11-06,13.8,1.73,8,7.3576,2
603970,中农立华,2017-11-16,13.8,1.72,8,3.8816,1
002120,韵达股份,2007-03-06,13.7,0.76,17,40.0396,2
002484,江海股份,2010-09-29,13.7,0.92,16,19.5897,2
300258,精锻科技,2011-08-26,13.7,0.98,15,15.7915,2
300441,鲍斯股份,2015-04-23,13.7,1.37,11,6.7335,3
600963,岳阳林纸,2004-05-25,13.7,0.65,17,65.1419,4
605168,三人行,2020-05-28,13.7,2.74,6,9.8827,1
000777,中核科技,1997-07-10,13.6,0.49,23,2.914,1
002103,广博股份,2007-01-10,13.6,0.71,12,4.7752,2
003012,东鹏控股,2020-10-19,13.6,2.73,5,14.8007,1
601933,永辉超市,2010-12-15,13.6,0.91,12,155.3698,4
605580,恒盛能源,2021-08-19,13.6,3.41,5,3.6425,1
000705,浙江震元,1997-04-10,13.5,0.48,18,5.1105,1
002025,航天电器,2004-07-26,13.5,0.64,19,18.4136,2
002344,海宁皮城,2010-01-26,13.5,0.84,16,30.6562,2
300610,晨化股份,2017-02-13,13.5,1.69,9,2.1822,1
600378,昊华科技,2001-01-11,13.5,0.54,20,51.9832,2
600617,国新能源,1992-10-13,13.5,0.41,23,24.5386,3
600833,第一医药,1994-02-24,13.5,0.43,20,0.0,0
601100,恒立液压,2011-10-28,13.5,0.96,14,43.2212,2
601198,东兴证券,2015-02-26,13.5,1.35,12,136.6484,3
601330,绿色动力,2018-06-11,13.5,1.93,8,21.316,2
603043,广州酒家,2017-06-27,13.5,1.69,8,6.1473,1
000065,北方国际,1998-06-05,13.4,0.5,21,21.4308,3
002005,ST德豪,2004-06-25,13.4,0.64,3,63.3503,4
002065,东华软件,2006-08-23,13.4,0.7,19,12.7391,4
002727,一心堂,2014-07-02,13.4,1.22,11,16.2526,2
300031,宝通科技,2009-12-25,13.4,0.84,11,10.2166,2
300342,天银机电,2012-07-26,13.4,1.03,12,6.0948,2
300773,拉卡拉,2019-04-25,13.4,2.24,5,12.3246,1
300864,南大环境,2020-08-24,13.4,2.68,5,7.7537,1
301077,星华新材,2021-09-30,13.4,3.36,5,8.3634,1
600075,新疆天业,1997-06-17,13.4,0.48,14,20.6914,2
600890,退市中房,1996-03-18,13.4,0.52,6,0.0,0
600896,退市海医,1996-05-03,13.4,0.52,14,25.6025,2
601111,中国国航,2006-08-18,13.4,0.7,12,432.8333,6
601727,上海电气,2008-12-05,13.4,0.79,11,51.627,2
603637,镇海股份,2017-02-08,13.4,1.49,9,3.1194,1
605009,豪悦护理,2020-09-11,13.4,2.67,8,15.4866,1
688075,安旭生物,2021-11-18,13.4,3.34,5,10.5585,1
002558,巨人网络,2011-03-02,13.3,0.95,14,53.0867,2
002603,以岭药业,2011-07-28,13.3,0.95,13,34.452,2
300021,大禹节水,2009-10-30,13.3,0.83,10,12.1586,3
300186,大华农,2011-03-08,13.3,2.66,5,14.1271,1
600148,长春一东,1998-05-20,13.3,0.49,18,0.0,0
600570,恒生电子,2003-12-16,13.3,0.61,22,0.0,0
600966,博汇纸业,2004-06-08,13.3,0.63,15,6.5774,1
601368,绿城水务,2015-06-12,13.3,1.33,10,16.7048,2
603517,绝味食品,2017-03-17,13.3,1.66,10,19.0185,2
688036,传音控股,2019-09-30,13.3,2.22,8,26.7466,1
002096,易普力,2006-12-22,13.2,0.7,19,14.3153,2
002104,恒宝股份,2007-01-10,13.2,0.69,13,2.238,1
002343,慈文传媒,2010-01-26,13.2,0.83,7,16.3515,2
002350,北京科锐,2010-02-03,13.2,0.83,14,10.7235,2
002444,巨星科技,2010-07-13,13.2,0.88,12,27.769,2
002650,ST加加,2012-01-06,13.2,0.94,9,11.151,1
002753,永东股份,2015-05-19,13.2,1.32,10,6.0246,2
300371,汇中股份,2014-01-23,13.2,1.1,12,2.1,1
300453,三鑫医疗,2015-05-15,13.2,1.32,11,2.2973,1
300823,建科智能,2020-03-19,13.2,2.63,6,3.3,1
301203,国泰环保,2023-04-04,13.2,6.59,4,8.5654,1
600929,雪天盐业,2018-03-26,13.2,1.88,8,15.861,2
601827,三峰环境,2020-06-05,13.2,2.63,5,25.0,1
603228,景旺电子,2017-01-06,13.2,1.46,10,10.5197,1
603233,大参林,2017-07-31,13.2,1.65,9,9.5066,1
603506,南都物业,2018-02-01,13.2,1.65,7,2.8748,1
603527,众源新材,2017-09-07,13.2,1.65,8,10.8132,2
603733,仙鹤股份,2018-04-20,13.2,1.88,8,7.8071,1
603806,福斯特,2014-09-05,13.2,1.2,11,15.7105,1
000655,金岭矿业,1996-11-28,13.1,0.45,15,0.0,0
002497,雅化集团,2010-11-09,13.1,0.87,15,26.5491,2
002635,安洁科技,2011-11-25,13.1,0.94,13,39.3798,4
300529,健帆生物,2016-08-02,13.1,1.46,9,4.1624,1
300533,冰川网络,2016-08-18,13.1,1.45,8,8.6051,1
600221,海航控股,1999-11-25,13.1,0.5,20,380.4171,4
603080,新疆火炬,2018-01-03,13.1,1.64,7,4.3226,1
000885,城发环境,1999-03-19,13.0,0.5,12,17.3283,3
002714,牧原股份,2014-01-28,13.0,1.08,12,156.7539,5
002825,纳尔股份,2016-11-29,13.0,1.44,10,4.8904,3
300570,太辰光,2016-12-06,13.0,1.45,9,6.2129,1
600518,康美药业,2001-03-19,13.0,0.54,19,130.004,4
600547,山东黄金,2003-08-28,13.0,0.59,24,36.1196,2
601108,财通证券,2017-10-24,13.0,1.62,10,111.0568,2
603608,天创时尚,2016-02-18,13.0,1.44,6,6.3316,1
000413,ST旭电,1996-09-25,12.9,0.46,11,235.1312,4
000886,海南高速,1998-01-23,12.9,0.46,12,0.0,0
002057,中钢天源,2006-08-02,12.9,0.68,15,15.5102,4
300452,山河药辅,2015-05-15,12.9,1.29,10,1.4869,1
300512,中亚股份,2016-05-26,12.9,1.43,11,6.6486,1
301039,中集车辆,2021-07-08,12.9,3.24,5,15.8378,1
600109,国金证券,1997-08-07,12.9,0.46,17,135.6761,4
600883,博闻科技,1995-12-08,12.9,0.43,21,0.0,0
601718,际华集团,2010-08-16,12.9,0.86,12,82.267,2
000875,吉电股份,2002-09-26,12.8,0.56,6,118.7111,4
000882,华联股份,1998-06-16,12.8,0.48,14,46.4086,2
002053,云南能投,2006-06-27,12.8,0.68,14,32.4778,3
002169,智光电气,2007-09-19,12.8,0.71,15,19.4342,4
002548,金新农,2011-02-18,12.8,0.92,11,22.0048,4
002918,蒙娜丽莎,2017-12-19,12.8,1.6,8,11.2406,1
300192,科德教育,2011-03-22,12.8,0.92,11,6.6463,2
300732,设研院,2017-12-12,12.8,1.6,7,6.8872,1
300743,天地数码,2018-04-27,12.8,1.83,8,2.0375,1
600806,退市昆机,1994-01-03,12.8,0.51,8,0.0,0
603218,日月股份,2016-12-28,12.8,1.42,9,44.8645,3
603339,四方科技,2016-05-19,12.8,1.42,9,4.6504,1
000014,沙河股份,1992-06-02,12.7,0.38,26,0.0,0
000603,盛达资源,1996-08-23,12.7,0.44,6,39.3326,2
000753,漳州发展,1997-06-26,12.7,0.45,14,11.7889,2
002827,高争民爆,2016-12-09,12.7,1.41,10,3.4953,1
300304,云意电气,2012-03-21,12.7,0.98,16,10.4177,2
600613,神奇制药,1992-08-20,12.7,0.39,20,4.6074,1
600739,辽宁成大,1996-08-19,12.7,0.44,15,22.2638,2
600869,远东股份,1995-02-06,12.7,0.41,7,26.2864,2
603195,公牛集团,2020-02-06,12.7,2.12,6,35.0321,1
603227,雪峰科技,2015-05-15,12.7,1.27,9,13.4698,3
603269,海鸥股份,2017-05-17,12.7,1.58,8,3.1412,2
603319,美湖股份,2016-11-30,12.7,1.41,9,5.4079,2
603327,福蓉科技,2019-05-23,12.7,2.12,6,3.7988,1
605255,天普股份,2020-08-25,12.7,2.55,6,3.6217,1
000985,大庆华科,2000-07-26,12.6,0.51,20,0.0,0
002019,亿帆医药,2004-07-13,12.6,0.6,16,20.9386,2
002801,微光股份,2016-06-22,12.6,1.4,11,2.4646,1
300194,福安药业,2011-03-22,12.6,0.9,12,19.7559,2
300214,日科化学,2011-05-11,12.6,0.9,12,11.3267,3
600289,ST信通,2000-07-20,12.6,0.5,16,10.9587,1
600805,悦达投资,1994-01-03,12.6,0.39,11,0.0,0
600816,建元信托,1994-01-28,12.6,0.39,7,170.4886,3
603008,喜临门,2012-07-17,12.6,0.97,11,15.2467,2
603337,杰克股份,2017-01-19,12.6,1.41,10,15.5555,2
603383,顶点软件,2017-05-22,12.6,1.57,9,3.6243,1
603969,银龙股份,2015-02-27,12.6,1.26,10,6.3527,1
603997,继峰股份,2015-03-02,12.6,1.26,7,16.0244,2
002930,宏川智慧,2018-03-28,12.5,1.79,8,4.7778,1
003008,开普检测,2020-09-23,12.5,2.5,7,5.5567,1
300244,迪安诊断,2011-07-19,12.5,0.89,15,23.1903,3
300739,明阳电路,2018-02-01,12.5,1.56,8,6.3911,1
600171,上海贝岭,1998-09-24,12.5,0.46,25,0.0,0
600838,上海九百,1994-02-24,12.5,0.4,16,0.0,0
603213,镇洋发展,2021-11-11,12.5,3.13,4,3.5763,1
603387,基蛋生物,2017-07-17,12.5,1.57,10,6.6921,1
603612,索通发展,2017-07-18,12.5,1.56,7,13.8196,3
605169,洪通燃气,2020-10-30,12.5,2.51,5,8.3882,1
002182,宝武镁业,2007-11-13,12.4,0.69,17,19.8894,3
002913,奥士康,2017-12-01,12.4,1.55,8,14.717,2
300066,三川智慧,2010-03-26,12.4,0.83,16,7.3314,2
300697,电工合金,2017-09-07,12.4,1.55,9,2.6597,1
300828,锐新科技,2020-04-21,12.4,2.47,7,3.0605,1
301015,百洋医药,2021-06-30,12.4,3.09,4,3.4262,1
600505,西昌电力,2002-05-30,12.4,0.54,17,0.0,0
601966,玲珑轮胎,2016-07-06,12.4,1.37,13,68.5423,3
603258,电魂网络,2016-10-26,12.4,1.37,10,8.7254,1
603916,苏博特,2017-11-10,12.4,1.55,8,6.2904,1
603987,康德莱,2016-11-21,12.4,1.37,8,4.503,1
300018,中元股份,2009-10-30,12.3,0.77,11,10.0618,2
300040,九洲集团,2010-01-08,12.3,0.77,14,5.4781,1
300120,经纬辉开,2010-09-17,12.3,0.82,11,20.5106,4
300307,慈星股份,2012-03-29,12.3,0.95,9,20.5796,1
600029,南方航空,2003-07-25,12.3,0.56,8,371.2127,5
600629,华建集团,1993-02-09,12.3,0.37,9,12.1243,2
600978,*ST宜生,2004-08-24,12.3,0.72,15,33.1749,3
601999,出版传媒,2007-12-21,12.3,0.68,15,6.1791,1
603676,卫信康,2017-07-21,12.3,1.53,9,2.9704,1
603848,好太太,2017-12-01,12.3,1.53,8,2.7149,1
002266,浙富控股,2008-08-06,12.2,0.72,17,19.0195,3
300151,昌红科技,2010-12-22,12.2,0.82,15,9.4441,2
300569,天能重工,2016-11-25,12.2,1.35,8,32.7709,3
300653,正海生物,2017-05-16,12.2,1.52,8,1.9171,1
600088,中视传媒,1997-06-16,12.2,0.44,22,0.0,0
600302,标准股份,2000-12-13,12.2,0.49,9,0.0,0
600590,泰豪科技,2002-07-03,12.2,0.53,17,17.7495,3
601579,会稽山,2014-08-25,12.2,1.11,10,16.7618,2
603155,新亚强,2020-09-01,12.2,2.44,5,12.0,1
603569,长久物流,2016-08-10,12.2,1.35,7,5.8364,1
605299,舒华体育,2020-12-15,12.2,2.44,5,3.1315,1
688358,祥生医疗,2019-12-03,12.2,2.03,6,9.1949,1
001218,丽臣实业,2021-10-15,12.1,3.01,4,9.367,1
002157,正邦科技,2007-08-17,12.1,0.67,11,128.4,7
002412,汉森制药,2010-05-25,12.1,0.81,5,6.4848,1
002541,鸿路钢构,2011-01-18,12.1,0.8,14,25.1781,2
002955,鸿合科技,2019-05-23,12.1,2.02,3,16.9158,1
300190,维尔利,2011-03-16,12.1,0.86,14,19.9561,3
300251,光线传媒,2011-08-03,12.1,0.86,14,41.6755,2
300703,创源股份,2017-09-19,12.1,1.51,8,3.6452,1
301081,严牌股份,2021-10-20,12.1,3.02,4,4.8906,1
600644,乐山电力,1993-04-26,12.1,0.38,12,17.7681,2
600725,云维股份,1996-07-02,12.1,0.42,11,11.0216,2
600783,鲁信创投,1996-12-25,12.1,0.42,14,0.0,0
600969,郴电国际,2004-04-08,12.1,0.58,13,7.6906,1
603010,万盛股份,2014-10-10,12.1,1.1,11,18.286,3
603158,腾龙股份,2015-03-20,12.1,1.21,11,9.2069,2
603601,再升科技,2015-01-22,12.1,1.1,13,8.6071,2
603657,春光科技,2018-07-30,12.1,1.73,7,3.95,1
603823,百合花,2016-12-20,12.1,1.34,9,4.7305,2
603883,老百姓,2015-04-23,12.1,1.21,11,35.2442,3
605088,冠盛股份,2020-08-17,12.1,2.43,6,5.6186,1
688517,金冠电气,2021-06-18,12.1,3.03,4,1.958,1
000627,*ST天茂,1996-11-12,12.0,0.41,14,152.4875,3
000880,潍柴重机,1998-04-02,12.0,0.45,16,0.0,0
000890,法尔胜,1999-01-19,12.0,0.44,12,1.1063,1
000897,津滨发展,1999-04-22,12.0,0.46,14,11.0092,1
002243,力合科创,2008-05-28,12.0,0.71,15,14.8265,3
002429,兆驰股份,2010-06-10,12.0,0.8,9,41.9102,2
002461,珠江啤酒,2010-08-18,12.0,0.8,14,46.739,2
002607,中公教育,2011-08-10,12.0,0.86,8,14.1923,2
600330,天通股份,2001-01-18,12.0,0.48,17,50.3981,4
603012,创力集团,2015-03-20,12.0,1.2,11,10.0716,1
603588,高能环境,2014-12-29,12.0,1.09,12,36.1432,3
603919,金徽酒,2016-03-10,12.0,1.33,9,10.7,2
603977,国泰集团,2016-11-11,12.0,1.33,9,3.1791,1
605077,华康股份,2021-02-09,12.0,2.39,5,13.7477,1
000547,航天发展,1993-11-30,11.9,0.37,14,13.5373,3
000661,长春高新,1996-12-18,11.9,0.41,15,27.1788,2
002046,国机精工,2005-05-26,11.9,0.6,19,13.4924,5
002170,芭田股份,2007-09-19,11.9,0.66,14,14.4976,5
002183,怡亚通,2007-11-13,11.9,0.66,17,47.3719,4
002396,星网锐捷,2010-06-23,11.9,0.79,15,9.8513,1
002403,爱仕达,2010-05-11,11.9,0.79,9,13.8395,2
002442,龙星科技,2010-07-06,11.9,0.79,7,5.82,1
002492,恒基达鑫,2010-11-02,11.9,0.79,15,6.623,2
002718,友邦吊顶,2014-01-28,11.9,0.99,10,4.8788,2
300078,思创医惠,2010-04-30,11.9,0.79,11,20.8721,3
300755,华致酒行,2019-01-29,11.9,1.7,9,8.8977,1
600239,云南城投,1999-12-02,11.9,0.46,12,19.7486,1
603776,永安行,2017-08-17,11.9,1.49,8,5.8088,1
002184,海得控制,2007-11-16,11.8,0.65,16,6.5713,2
002386,天原股份,2010-04-09,11.8,0.78,11,41.0989,3
002424,贵州百灵,2010-06-03,11.8,0.79,11,13.8103,1
300016,北陆药业,2009-10-30,11.8,0.74,15,5.1756,2
300470,中密控股,2015-06-12,11.8,1.18,13,8.5567,2
603050,科林电气,2017-04-14,11.8,1.47,9,3.1746,1
002278,神开股份,2009-08-11,11.7,0.73,12,6.9999,1
002281,光迅科技,2009-08-21,11.7,0.73,16,36.3205,5
002503,搜于特,2010-11-17,11.7,1.07,8,39.0747,2
300316,晶盛机电,2012-05-11,11.7,0.9,14,37.4887,3
600764,中国海防,1996-11-04,11.7,0.4,22,21.1089,1
605259,绿田机械,2021-06-15,11.7,2.92,4,5.2563,1
000158,常山北明,2000-07-24,11.6,0.47,12,11.2058,2
002252,上海莱士,2008-06-23,11.6,0.68,17,15.9446,3
002436,兴森科技,2010-06-18,11.6,0.77,16,33.3122,3
002452,长高电新,2010-07-20,11.6,0.77,15,9.6572,2
300225,*ST金泰,2011-05-31,11.6,0.83,10,4.4234,1
600152,维科技术,1998-06-09,11.6,0.43,12,11.893,2
600331,宏达股份,2001-12-20,11.6,0.48,7,81.1873,3
600893,航发动力,1996-04-08,11.6,0.4,21,147.144,3
603132,金徽股份,2022-02-22,11.6,3.86,6,9.5619,1
603380,易德龙,2017-06-22,11.6,1.45,8,3.9974,1
603518,锦泓集团,2014-12-03,11.6,1.05,8,16.1546,3
002036,联创电子,2004-09-03,11.5,0.55,19,15.1275,3
002732,燕塘乳业,2014-12-05,11.5,1.05,11,3.4544,1
002998,优彩资源,2020-09-25,11.5,2.31,5,4.3154,1
300735,光弘科技,2017-12-29,11.5,1.43,8,29.7619,2
600467,好当家,2004-04-05,11.5,0.55,19,10.9172,1
600671,天目药业,1993-08-23,11.5,0.36,6,0.0,0
600728,佳都科技,1996-07-16,11.5,0.4,13,38.033,5
603136,天目湖,2017-09-27,11.5,1.43,6,3.595,1
603321,梅轮电梯,2017-09-15,11.5,1.44,9,6.5517,2
603345,安井食品,2017-02-22,11.5,1.44,12,61.7442,2
605100,华丰股份,2020-08-11,11.5,2.3,6,7.9677,1
000723,美锦能源,1997-05-15,11.4,0.41,8,34.5819,2
000733,振华科技,1997-07-03,11.4,0.41,17,39.6496,3
000748,长城信息,1997-07-04,11.4,0.6,15,9.796,1
002364,中恒电气,2010-03-05,11.4,0.76,15,13.3275,2
002432,九安医疗,2010-06-10,11.4,0.76,8,17.9159,3
002460,赣锋锂业,2010-08-10,11.4,0.76,15,10.6913,3
002472,双环传动,2010-09-10,11.4,0.76,15,39.1492,3
300394,天孚通信,2015-02-17,11.4,1.14,12,12.4604,3
600249,两面针,2004-01-30,11.4,0.52,7,4.499,1
601313,江南嘉捷,2012-01-16,11.4,1.9,6,6.3397,1
603055,台华新材,2017-09-21,11.4,1.42,8,8.4988,2
603057,紫燕食品,2022-09-26,11.4,3.79,4,5.652,1
603089,正裕工业,2017-01-26,11.4,1.27,8,2.6257,1
688399,硕世生物,2019-12-05,11.4,1.91,4,6.1293,1
688516,奥特维,2020-05-21,11.4,2.28,7,10.3675,2
002380,科远智慧,2010-03-31,11.3,0.75,15,15.381,2
002523,天桥起重,2010-12-10,11.3,0.75,15,8.7892,2
002909,集泰股份,2017-10-26,11.3,1.41,8,6.2116,3
300017,网宿科技,2009-10-30,11.3,0.71,16,40.5979,2
300305,裕兴股份,2012-03-29,11.3,0.87,13,14.5957,2
300433,蓝思科技,2015-03-18,11.3,1.13,10,195.2743,3
300761,立华股份,2019-02-18,11.3,1.89,6,24.1064,2
600158,中体产业,1998-03-27,11.3,0.42,27,5.2243,1
600163,中闽能源,1998-06-02,11.3,0.42,8,12.8338,2
600190,退市锦港,1999-06-09,11.3,0.44,30,33.0795,2
600401,退市海润,2003-09-24,11.3,0.7,3,37.1674,1
601038,一拖股份,2012-08-08,11.3,0.87,10,14.6791,2
601528,瑞丰银行,2021-06-25,11.3,2.84,4,11.8174,1
603027,千禾味业,2016-03-07,11.3,1.25,11,11.3463,2
688370,丛麟科技,2022-08-25,11.3,3.76,3,14.3689,1
002305,*ST南置,2009-11-06,11.2,0.7,9,20.7377,2
002670,国盛金控,2012-04-16,11.2,0.86,6,72.0484,2
002689,远大智能,2012-07-17,11.2,0.86,4,5.7473,1
002922,伊戈尔,2017-12-29,11.2,1.4,8,19.9339,3
002942,新农股份,2018-12-05,11.2,1.6,7,3.8261,1
300979,华利集团,2021-04-26,11.2,2.8,5,36.6306,1
600747,退市大控,1996-09-16,11.2,0.49,5,13.639,1
603015,弘讯科技,2015-03-03,11.2,1.12,10,4.792,1
603196,日播时尚,2017-05-31,11.2,1.4,8,3.812,1
603217,元利科技,2019-06-20,11.2,1.86,6,11.3223,1
603661,恒林股份,2017-11-21,11.2,1.41,7,13.658,1
605056,咸亨国际,2021-07-20,11.2,2.79,5,4.746,1
688571,杭华股份,2020-12-11,11.2,2.24,5,3.6746,1
002149,西部材料,2007-08-10,11.1,0.62,12,23.4928,4
002435,ST长康,2010-06-18,11.1,0.79,10,15.3792,2
002724,海洋王,2014-11-04,11.1,1.01,11,5.1691,2
002841,视源股份,2017-01-19,11.1,1.23,9,26.8467,2
300501,海顺新材,2016-02-04,11.1,1.11,11,8.6211,2
300960,通业科技,2021-03-29,11.1,2.78,6,2.6657,1
600956,新天绿能,2020-06-29,11.1,2.22,6,49.3489,2
601008,连云港,2007-04-26,11.1,0.62,17,26.0928,5
603067,振华股份,2016-09-13,11.1,1.23,9,3.0188,1
603214,爱婴室,2018-03-30,11.1,1.58,9,4.1152,1
603317,天味食品,2019-04-16,11.1,1.85,7,21.11,2
603568,伟明环保,2015-05-28,11.1,1.11,10,4.5147,1
603667,五洲新春,2016-10-25,11.1,1.23,9,9.334,2
002031,巨轮智能,2004-08-16,11.0,0.52,16,9.7999,1
300599,雄塑科技,2017-01-23,11.0,1.22,7,9.6654,2
600482,中国动力,2004-07-14,11.0,0.52,15,144.134,3
600573,惠泉啤酒,2003-02-26,11.0,0.5,19,0.0,0
600862,中航高科,1994-05-20,11.0,0.35,10,11.6828,2
605337,李子园,2021-02-08,11.0,2.2,5,6.9072,1
688739,成大生物,2021-10-28,11.0,2.74,4,43.4138,1
000020,深华发A,1992-04-28,10.9,0.33,5,0.0,0
000023,*ST深天,1993-04-29,10.9,0.35,20,0.0,0
000411,英特集团,1996-07-16,10.9,0.38,7,8.5707,2
000935,四川双马,1999-08-24,10.9,0.42,10,0.0,0
002063,远光软件,2006-08-23,10.9,0.57,18,2.0312,2
002135,东南网架,2007-05-30,10.9,0.6,18,40.7913,5
002253,*ST智胜,2008-06-23,10.9,0.64,12,9.3748,3
002353,杰瑞股份,2010-02-05,10.9,0.68,17,71.275,3
002402,和而泰,2010-05-11,10.9,0.73,15,7.9584,3
002830,名雕股份,2016-12-13,10.9,1.21,9,2.2941,1
300406,九强生物,2014-10-30,10.9,0.99,11,14.7988,2
300652,雷迪克,2017-05-16,10.9,1.36,8,3.0785,1
300787,海能实业,2019-08-15,10.9,1.81,6,5.0236,1
301000,肇民科技,2021-05-28,10.9,2.71,6,7.8224,1
600202,哈空调,1999-06-03,10.9,0.42,14,0.0,0
601218,吉鑫科技,2011-05-06,10.9,0.78,9,10.77,1
603332,苏州龙杰,2019-01-17,10.9,1.56,7,4.9982,1
000576,甘化科工,1994-09-07,10.8,0.35,6,7.9427,1
001286,陕西能源,2023-04-10,10.8,5.42,4,68.3456,1
002284,亚太股份,2009-08-28,10.8,0.68,12,15.4446,2
002368,太极股份,2010-03-12,10.8,0.72,15,8.2341,2
002847,盐津铺子,2017-02-08,10.8,1.2,10,2.4754,1
002869,金溢科技,2017-05-15,10.8,1.35,8,5.5449,1
002879,长缆科技,2017-07-07,10.8,1.35,8,5.7268,1
300172,中电环保,2011-02-01,10.8,0.72,15,5.3861,1
301004,嘉益股份,2021-06-25,10.8,2.69,5,1.5605,1
301362,民爆光电,2023-08-04,10.8,5.42,3,12.4299,1
600605,汇通能源,1992-03-27,10.8,0.33,15,0.0,0
600620,天宸股份,1992-11-17,10.8,0.33,23,0.0,0
600765,中航重机,1996-11-06,10.8,0.37,21,72.6296,5
605183,确成股份,2020-12-07,10.8,2.16,5,6.2472,1
688128,中国电研,2019-11-05,10.8,1.81,6,8.58,1
688312,燕麦科技,2020-06-08,10.8,2.17,6,6.2612,1
688658,悦康药业,2020-12-24,10.8,2.16,4,20.1752,1
