成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-08-12 15:00:00,300803,指南针,92.94,10500,97.59,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,5800,53.91,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,12700,118.03,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,12600,117.1,买盘,1.83%,1.7
2025-08-12 15:00:00,301026,浩通科技,28.08,39700,111.48,卖盘,-0.07%,-0.02
2025-08-12 15:00:00,301606,绿联科技,61.69,10400,64.16,卖盘,4.56%,2.81
2025-08-12 15:00:00,301606,绿联科技,61.69,13900,85.75,买盘,4.56%,2.81
2025-08-12 15:00:00,301021,英诺激光,34.29,15200,52.12,卖盘,2.36%,0.81
2025-08-12 15:00:00,301021,英诺激光,34.29,18700,64.12,买盘,2.36%,0.81
2025-08-12 15:00:00,301021,英诺激光,34.29,34400,117.96,买盘,2.36%,0.81
2025-08-12 15:00:00,301591,肯特股份,48.67,10700,52.08,卖盘,-3.66%,-1.78
2025-08-12 15:00:00,301003,江苏博云,34.16,21500,73.44,买盘,-2.12%,-0.72
2025-08-12 15:00:00,300999,金龙鱼,30.72,21100,64.82,买盘,-0.13%,-0.04
2025-08-12 15:00:00,300999,金龙鱼,30.72,20600,63.28,卖盘,-0.13%,-0.04
2025-08-12 15:00:00,300803,指南针,92.94,38100,354.1,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,38300,355.96,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,22042,204.86,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,26458,245.9,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,7400,68.78,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,7400,68.78,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,26742,248.54,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,43500,404.29,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,21000,195.17,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,148600,1381.09,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,52858,491.26,卖盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,6800,63.2,买盘,1.83%,1.7
2025-08-12 15:00:00,300803,指南针,92.94,7400,68.78,卖盘,1.83%,1.7
2025-08-12 15:00:00,300801,泰和科技,24.01,38400,92.2,卖盘,-1.80%,-0.43
2025-08-12 15:00:00,301556,托普云农,107.33,10400,111.62,买盘,-3.96%,-4.25
2025-08-12 15:00:00,301535,浙江华远,20.68,26200,54.18,买盘,-1.05%,-0.22
2025-08-12 15:00:00,300943,春晖智控,18.88,38870,73.39,卖盘,-3.33%,-0.63
2025-08-12 15:00:00,300798,锦鸡股份,9.11,280500,255.54,买盘,0.11%,0.01
2025-08-12 15:00:00,300776,帝尔激光,72.03,14200,102.28,卖盘,-3.95%,-2.84
2025-08-12 15:00:00,300776,帝尔激光,72.03,15400,110.93,卖盘,-3.95%,-2.84
2025-08-12 15:00:00,300776,帝尔激光,72.03,7200,51.86,卖盘,-3.95%,-2.84
2025-08-12 15:00:00,300776,帝尔激光,72.03,11600,83.55,卖盘,-3.95%,-2.84
2025-08-12 15:00:00,300767,震安科技,16.32,63600,103.8,卖盘,-2.45%,-0.4
2025-08-12 15:00:00,300767,震安科技,16.32,183400,299.31,买盘,-2.45%,-0.4
2025-08-12 15:00:00,300767,震安科技,16.32,60600,98.9,卖盘,-2.45%,-0.4
2025-08-12 15:00:00,300752,隆利科技,23.95,35200,84.3,卖盘,-0.70%,-0.17
2025-08-12 15:00:00,300752,隆利科技,23.95,26000,62.27,买盘,-0.70%,-0.17
2025-08-12 15:00:00,300752,隆利科技,23.95,199400,477.56,买盘,-0.70%,-0.17
2025-08-12 15:00:00,300746,汉嘉设计,16.94,37600,63.69,买盘,-1.80%,-0.3
2025-08-12 15:00:00,300740,水羊股份,18.1,28500,51.58,卖盘,-0.98%,-0.18
2025-08-12 15:00:00,300740,水羊股份,18.1,31100,56.29,买盘,-0.98%,-0.18
2025-08-12 15:00:00,301507,民生健康,15.27,96100,146.74,买盘,-2.80%,-0.43
2025-08-12 15:00:00,301505,苏州规划,25.95,36800,95.5,卖盘,1.01%,0.26
2025-08-12 15:00:00,301505,苏州规划,25.95,19300,50.08,卖盘,1.01%,0.26
2025-08-12 15:00:00,301505,苏州规划,25.95,19300,50.08,卖盘,1.01%,0.26
2025-08-12 15:00:00,301489,思泉新材,149.0,11200,166.88,卖盘,1.07%,1.6
2025-08-12 15:00:00,300733,西菱动力,22.85,26180,59.82,买盘,-0.65%,-0.15
2025-08-12 15:00:00,300733,西菱动力,22.85,58800,134.36,卖盘,-0.65%,-0.15
2025-08-12 15:00:00,300733,西菱动力,22.85,29520,67.45,卖盘,-0.65%,-0.15
2025-08-12 15:00:00,300732,设研院,11.37,49500,56.28,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,65400,74.36,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,50200,57.08,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,51300,58.33,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,238300,270.95,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,112700,128.14,卖盘,-6.96%,-0.79
2025-08-12 15:00:00,300732,设研院,11.37,96700,109.95,买盘,-6.96%,-0.79
2025-08-12 15:00:00,300725,药石科技,45.8,11300,51.75,卖盘,-0.63%,-0.29
2025-08-12 15:00:00,301489,思泉新材,149.0,5900,87.91,买盘,1.07%,1.6
2025-08-12 15:00:00,301489,思泉新材,149.0,44500,663.05,买盘,1.07%,1.6
2025-08-12 15:00:00,301489,思泉新材,149.0,15400,229.46,卖盘,1.07%,1.6
2025-08-12 15:00:00,301489,思泉新材,149.0,7700,114.73,卖盘,1.07%,1.6
2025-08-12 15:00:00,300941,创识科技,28.05,27600,77.42,买盘,-0.53%,-0.15
2025-08-12 15:00:00,301487,盟固利,22.24,22700,50.48,卖盘,-0.67%,-0.15
2025-08-12 15:00:00,300920,润阳科技,59.0,12000,70.8,卖盘,3.36%,1.98
2025-08-12 15:00:00,300920,润阳科技,59.0,20500,120.95,买盘,3.36%,1.98
2025-08-12 15:00:00,300718,长盛轴承,96.45,25500,245.95,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,5600,54.01,买盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,18900,182.29,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,10500,101.27,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,19100,184.22,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,28100,271.02,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,13700,132.14,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,5900,56.91,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,5800,55.94,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,8900,85.84,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,6300,60.76,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,6700,64.62,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,10600,102.24,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300718,长盛轴承,96.45,13600,131.17,卖盘,-0.25%,-0.24
2025-08-12 15:00:00,300705,九典制药,17.84,40200,71.72,卖盘,-1.54%,-0.28
2025-08-12 15:00:00,300705,九典制药,17.84,45100,80.46,卖盘,-1.54%,-0.28
2025-08-12 15:00:00,300698,万马科技,48.0,16500,79.2,卖盘,2.00%,0.96
2025-08-12 15:00:00,300698,万马科技,48.0,22000,105.6,卖盘,2.00%,0.96
2025-08-12 15:00:00,300693,盛弘股份,34.66,30100,104.33,买盘,-1.14%,-0.4
2025-08-12 15:00:00,301397,溯联股份,38.59,25000,96.48,卖盘,-3.55%,-1.37
2025-08-12 15:00:00,300889,爱克股份,15.42,78200,120.58,买盘,2.46%,0.38
2025-08-12 15:00:00,300683,海特生物,50.48,21300,107.52,卖盘,-8.67%,-4.38
2025-08-12 15:00:00,300682,朗新集团,20.0,44400,88.8,卖盘,2.15%,0.43
2025-08-12 15:00:00,300682,朗新集团,20.0,46500,93.0,卖盘,2.15%,0.43
2025-08-12 15:00:00,300682,朗新集团,20.0,32900,65.8,买盘,2.15%,0.43
2025-08-12 15:00:00,300664,鹏鹞环保,5.61,105700,59.3,买盘,-0.35%,-0.02
2025-08-12 15:00:00,300655,晶瑞电材,11.2,56200,62.94,卖盘,3.99%,0.45
2025-08-12 15:00:00,300619,金银河,27.35,28700,78.49,买盘,0.52%,0.14
2025-08-12 15:00:00,300619,金银河,27.35,32900,89.98,买盘,0.52%,0.14
2025-08-12 15:00:00,300619,金银河,27.35,18900,51.69,买盘,0.52%,0.14
2025-08-12 15:00:00,300871,回盛生物,22.7,25200,57.2,买盘,-2.70%,-0.61
2025-08-12 15:00:00,301368,丰立智能,65.26,20300,132.48,买盘,-0.49%,-0.32
2025-08-12 15:00:00,301368,丰立智能,65.26,39100,255.17,买盘,-0.49%,-0.32
2025-08-12 15:00:00,301368,丰立智能,65.26,16500,107.68,买盘,-0.49%,-0.32
2025-08-12 15:00:00,301358,湖南裕能,34.89,42600,148.63,买盘,2.56%,0.89
2025-08-12 15:00:00,301358,湖南裕能,34.89,41000,143.05,买盘,2.56%,0.89
2025-08-12 15:00:00,301358,湖南裕能,34.89,16400,57.22,买盘,2.56%,0.89
2025-08-12 15:00:00,300609,汇纳科技,44.87,11200,50.25,买盘,0.13%,0.06
2025-08-12 15:00:00,300604,长川科技,44.7,13700,61.24,买盘,1.50%,0.67
2025-08-12 15:00:00,300604,长川科技,44.7,17600,78.67,买盘,1.50%,0.67
2025-08-12 15:00:00,300591,万里马,13.02,173300,225.64,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,73000,95.05,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,41800,54.42,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,69700,90.75,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,121600,158.32,卖盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,55300,72.0,卖盘,-5.58%,-0.73
2025-08-12 15:00:00,300591,万里马,13.02,39400,51.3,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300843,胜蓝股份,34.7,36800,127.7,买盘,-1.42%,-0.49
2025-08-12 15:00:00,300843,胜蓝股份,34.7,15400,53.44,买盘,-1.42%,-0.49
2025-08-12 15:00:00,300843,胜蓝股份,34.7,24400,84.67,卖盘,-1.42%,-0.49
2025-08-12 15:00:00,300843,胜蓝股份,34.7,18700,64.89,买盘,-1.42%,-0.49
2025-08-12 15:00:00,301358,湖南裕能,34.89,15000,52.34,卖盘,2.56%,0.89
2025-08-12 15:00:00,301358,湖南裕能,34.89,23900,83.39,卖盘,2.56%,0.89
2025-08-12 15:00:00,301348,蓝箭电子,21.81,34200,74.59,买盘,0.69%,0.15
2025-08-12 15:00:00,301330,熵基科技,29.43,30800,90.64,卖盘,-1.04%,-0.31
2025-08-12 15:00:00,300591,万里马,13.02,53000,69.01,买盘,-5.58%,-0.73
2025-08-12 15:00:00,300576,容大感光,38.41,15000,57.62,买盘,2.48%,0.95
2025-08-12 15:00:00,300570,太辰光,126.6,4211,53.31,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,5000,63.3,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,13900,175.97,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,6589,83.42,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,20900,264.59,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,5189,65.69,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,21000,265.86,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,21000,265.86,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,5900,74.69,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,4000,50.64,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,10300,130.4,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,5500,69.63,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,5000,63.3,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,15800,200.03,买盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,6900,87.35,卖盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,6900,87.35,卖盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,9900,125.33,卖盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,10500,132.93,卖盘,3.79%,4.8
2025-08-12 15:00:00,300570,太辰光,126.6,10300,130.4,卖盘,3.79%,4.8
2025-08-12 15:00:00,300559,佳发教育,12.81,96100,123.1,买盘,-1.84%,-0.24
2025-08-12 15:00:00,300533,冰川网络,37.33,16900,63.09,卖盘,0.13%,0.05
2025-08-12 15:00:00,300533,冰川网络,37.33,15000,56.0,买盘,0.13%,0.05
2025-08-12 15:00:00,301277,新天地,15.06,35100,52.86,卖盘,-4.01%,-0.6
2025-08-12 15:00:00,301277,新天地,15.06,37400,56.32,买盘,-4.01%,-0.6
2025-08-12 15:00:00,300821,东岳硅材,10.82,58700,63.51,卖盘,-4.92%,-0.53
2025-08-12 15:00:00,300533,冰川网络,37.33,19000,70.93,买盘,0.13%,0.05
2025-08-12 15:00:00,300532,今天国际,12.75,72400,92.31,买盘,-0.47%,-0.06
2025-08-12 15:00:00,300527,ST应急,9.28,108300,100.5,卖盘,-0.43%,-0.04
2025-08-12 15:00:00,300527,ST应急,9.28,112000,103.94,卖盘,-0.43%,-0.04
2025-08-12 15:00:00,300525,博思软件,15.44,36200,55.89,卖盘,-1.22%,-0.19
2025-08-12 15:00:00,300513,恒实科技,9.25,101500,93.89,买盘,-1.18%,-0.11
2025-08-12 15:00:00,300496,中科创达,60.3,9000,54.27,买盘,0.58%,0.35
2025-08-12 15:00:00,300496,中科创达,60.3,8500,51.26,买盘,0.58%,0.35
2025-08-12 15:00:00,300496,中科创达,60.3,12800,77.18,卖盘,0.58%,0.35
2025-08-12 15:00:00,300797,钢研纳克,15.02,33400,50.17,买盘,-1.57%,-0.24
2025-08-12 15:00:00,301246,宏源药业,15.97,40200,64.2,买盘,-0.31%,-0.05
2025-08-12 15:00:00,301246,宏源药业,15.97,44300,70.75,买盘,-0.31%,-0.05
2025-08-12 15:00:00,300490,华自科技,9.77,146000,142.64,买盘,-2.10%,-0.21
2025-08-12 15:00:00,300483,首华燃气,11.87,69500,82.5,卖盘,1.45%,0.17
2025-08-12 15:00:00,300479,神思电子,22.17,29000,64.29,买盘,-0.85%,-0.19
2025-08-12 15:00:00,300474,景嘉微,85.22,21700,184.93,买盘,1.57%,1.34
2025-08-12 15:00:00,300474,景嘉微,85.22,11200,95.45,买盘,1.57%,1.34
2025-08-12 15:00:00,300468,四方精创,40.92,17800,72.84,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,28000,114.58,卖盘,6.67%,2.73
2025-08-12 15:00:00,300786,国林科技,16.16,49100,79.35,买盘,0.87%,0.14
2025-08-12 15:00:00,301221,光庭信息,54.7,23100,126.36,买盘,-0.38%,-0.21
2025-08-12 15:00:00,301200,大族数控,95.8,18400,176.27,买盘,-4.20%,-4.02
2025-08-12 15:00:00,301200,大族数控,95.8,23900,228.96,买盘,-4.20%,-4.02
2025-08-12 15:00:00,301200,大族数控,95.8,10300,98.67,卖盘,-4.20%,-4.02
2025-08-12 15:00:00,301200,大族数控,95.8,7000,67.06,卖盘,-4.20%,-4.02
2025-08-12 15:00:00,301200,大族数控,95.8,10700,102.51,卖盘,-4.20%,-4.02
2025-08-12 15:00:00,301200,大族数控,95.8,7200,68.98,买盘,-4.20%,-4.02
2025-08-12 15:00:00,300468,四方精创,40.92,17700,72.43,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,13600,55.65,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,14000,57.29,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,20600,84.3,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,12400,50.74,买盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,14400,58.92,卖盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,29700,121.53,买盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,24800,101.48,买盘,6.67%,2.73
2025-08-12 15:00:00,300468,四方精创,40.92,13900,56.88,卖盘,6.67%,2.73
2025-08-12 15:00:00,300775,三角防务,27.6,33000,91.08,卖盘,-0.40%,-0.11
2025-08-12 15:00:00,301183,东田微,65.51,29900,195.87,买盘,-0.26%,-0.17
2025-08-12 15:00:00,300775,三角防务,27.6,25100,69.28,卖盘,-0.40%,-0.11
2025-08-12 15:00:00,300775,三角防务,27.6,20300,56.03,卖盘,-0.40%,-0.11
2025-08-12 15:00:00,300775,三角防务,27.6,23100,63.76,卖盘,-0.40%,-0.11
2025-08-12 15:00:00,300772,运达股份,14.37,54389,78.16,买盘,0.35%,0.05
2025-08-12 15:00:00,300772,运达股份,14.37,42900,61.65,卖盘,0.35%,0.05
2025-08-12 15:00:00,300772,运达股份,14.37,203600,292.57,买盘,0.35%,0.05
2025-08-12 15:00:00,300465,高伟达,15.9,50000,79.5,买盘,2.65%,0.42
2025-08-12 15:00:00,300459,汤姆猫,5.72,95800,54.8,买盘,1.42%,0.08
2025-08-12 15:00:00,300459,汤姆猫,5.72,300000,171.6,买盘,1.42%,0.08
2025-08-12 15:00:00,300459,汤姆猫,5.72,300000,171.6,买盘,1.42%,0.08
2025-08-12 15:00:00,300459,汤姆猫,5.72,300000,171.6,买盘,1.42%,0.08
2025-08-12 15:00:00,300459,汤姆猫,5.72,300000,171.6,买盘,1.42%,0.08
2025-08-12 15:00:00,301167,建研设计,17.91,29900,53.55,买盘,-0.11%,-0.02
2025-08-12 15:00:00,301161,唯万密封,38.87,21400,83.18,卖盘,0.03%,0.01
2025-08-12 15:00:00,301161,唯万密封,38.87,37600,146.15,买盘,0.03%,0.01
2025-08-12 15:00:00,300769,德方纳米,36.25,40360,146.3,买盘,-2.03%,-0.73
2025-08-12 15:00:00,300769,德方纳米,36.25,19700,71.41,买盘,-2.03%,-0.73
2025-08-12 15:00:00,300769,德方纳米,36.25,23300,84.46,买盘,-2.03%,-0.73
2025-08-12 15:00:00,301137,哈焊华通,32.97,34000,112.1,卖盘,-1.88%,-0.62
2025-08-12 15:00:00,300459,汤姆猫,5.72,175900,100.61,买盘,1.42%,0.08
2025-08-12 15:00:00,300458,全志科技,41.08,33786,138.79,卖盘,2.57%,1.06
2025-08-12 15:00:00,301129,瑞纳智能,30.35,34300,104.1,卖盘,-3.04%,-0.92
2025-08-12 15:00:00,301129,瑞纳智能,30.35,19200,58.27,卖盘,-3.04%,-0.92
2025-08-12 15:00:00,301129,瑞纳智能,30.35,42700,129.59,买盘,-3.04%,-0.92
2025-08-12 15:00:00,300769,德方纳米,36.25,26600,96.42,买盘,-2.03%,-0.73
2025-08-12 15:00:00,301100,风光股份,19.83,31900,63.26,卖盘,-0.45%,-0.09
2025-08-12 15:00:00,300457,赢合科技,21.25,26600,56.52,买盘,-0.23%,-0.05
2025-08-12 15:00:00,300457,赢合科技,21.25,33900,72.04,买盘,-0.23%,-0.05
2025-08-12 15:00:00,300454,深信服,103.2,5000,51.6,买盘,-0.91%,-0.94
2025-08-12 15:00:00,300454,深信服,103.2,4900,50.57,买盘,-0.91%,-0.94
2025-08-12 15:00:00,300446,航天智造,18.45,37400,69.0,买盘,-1.60%,-0.3
2025-08-12 15:00:00,300446,航天智造,18.45,38700,71.4,买盘,-1.60%,-0.3
2025-08-12 15:00:00,300446,航天智造,18.45,32400,59.78,买盘,-1.60%,-0.3
2025-08-12 15:00:00,300446,航天智造,18.45,38400,70.85,买盘,-1.60%,-0.3
2025-08-12 15:00:00,300446,航天智造,18.45,37200,68.63,买盘,-1.60%,-0.3
2025-08-12 15:00:00,300424,航新科技,17.44,32200,56.16,买盘,-0.40%,-0.07
2025-08-12 15:00:00,300407,凯发电气,11.45,60500,69.27,买盘,-1.55%,-0.18
2025-08-12 15:00:00,300399,天利科技,36.5,22800,83.22,买盘,8.47%,3.09
2025-08-12 15:00:00,300399,天利科技,36.5,29400,107.31,买盘,8.47%,3.09
2025-08-12 15:00:00,300399,天利科技,36.5,48600,177.39,买盘,8.47%,3.09
2025-08-12 15:00:00,301051,信濠光电,24.5,32200,78.89,买盘,-0.12%,-0.03
2025-08-12 15:00:00,300766,每日互动,40.88,35700,145.94,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,118600,484.84,买盘,8.49%,3.47
2025-08-12 15:00:00,300399,天利科技,36.5,18900,68.98,买盘,8.47%,3.09
2025-08-12 15:00:00,300398,飞凯材料,23.19,32500,75.37,买盘,11.81%,2.74
2025-08-12 15:00:00,300398,飞凯材料,23.19,29400,68.18,买盘,11.81%,2.74
2025-08-12 15:00:00,300398,飞凯材料,23.19,55000,127.54,买盘,11.81%,2.74
2025-08-12 15:00:00,301038,深水规院,35.13,20000,70.26,卖盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,23500,82.56,买盘,-7.31%,-2.57
2025-08-12 15:00:00,300766,每日互动,40.88,19300,78.9,买盘,8.49%,3.47
2025-08-12 15:00:00,301038,深水规院,35.13,18500,64.99,买盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,15000,52.7,买盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,25300,88.88,买盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,25600,89.93,卖盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,39300,138.06,卖盘,-7.31%,-2.57
2025-08-12 15:00:00,301038,深水规院,35.13,54100,190.05,买盘,-7.31%,-2.57
2025-08-12 15:00:00,300766,每日互动,40.88,49100,200.72,买盘,8.49%,3.47
2025-08-12 15:00:00,300398,飞凯材料,23.19,55800,129.4,卖盘,11.81%,2.74
2025-08-12 15:00:00,300398,飞凯材料,23.19,22100,51.25,买盘,11.81%,2.74
2025-08-12 15:00:00,300390,天华新能,20.9,72300,151.11,买盘,-2.38%,-0.5
2025-08-12 15:00:00,300390,天华新能,20.9,25800,53.92,卖盘,-2.38%,-0.5
2025-08-12 15:00:00,300376,ST易事特,4.25,225300,95.75,买盘,-0.47%,-0.02
2025-08-12 15:00:00,300352,北信源,5.54,144400,80.0,买盘,0.18%,0.01
2025-08-12 15:00:00,300352,北信源,5.54,127400,70.58,买盘,0.18%,0.01
2025-08-12 15:00:00,300766,每日互动,40.88,16400,67.04,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,25600,104.65,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,20400,83.4,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,14200,58.05,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,31400,128.36,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,65000,265.72,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,17300,70.72,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,22500,91.98,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,64800,264.9,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,19200,78.49,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,15300,62.55,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,64800,264.9,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,33200,135.72,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,64800,264.9,买盘,8.49%,3.47
2025-08-12 15:00:00,300766,每日互动,40.88,48000,196.22,卖盘,8.49%,3.47
2025-08-12 15:00:00,301015,百洋医药,26.39,40100,105.82,买盘,4.31%,1.14
2025-08-12 15:00:00,301015,百洋医药,26.39,47900,126.41,卖盘,4.31%,1.14
2025-08-12 15:00:00,300351,永贵电器,17.61,64724,113.98,卖盘,1.32%,0.23
2025-08-12 15:00:00,300351,永贵电器,17.61,283500,499.24,买盘,1.32%,0.23
2025-08-12 15:00:00,300351,永贵电器,17.61,36800,64.8,买盘,1.32%,0.23
2025-08-12 15:00:00,300340,科恒股份,17.39,49500,86.08,卖盘,-3.71%,-0.65
2025-08-12 15:00:00,300340,科恒股份,17.39,81900,142.42,买盘,-3.71%,-0.65
2025-08-12 15:00:00,300339,润和软件,53.28,31200,166.23,卖盘,-0.13%,-0.07
2025-08-12 15:00:00,300339,润和软件,53.28,10200,54.35,卖盘,-0.13%,-0.07
2025-08-12 15:00:00,300339,润和软件,53.28,35000,186.48,买盘,-0.13%,-0.07
2025-08-12 15:00:00,301001,凯淳股份,33.0,50900,167.97,买盘,1.73%,0.57
2025-08-12 15:00:00,300766,每日互动,40.88,12800,52.33,买盘,8.49%,3.47
2025-08-12 15:00:00,300762,上海瀚讯,26.31,23928,62.95,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,55028,144.78,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,50000,131.55,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,50000,131.55,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,41672,109.64,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,50000,131.55,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300762,上海瀚讯,26.31,30000,78.93,买盘,-1.90%,-0.5
2025-08-12 15:00:00,300333,兆日科技,15.08,66000,99.53,卖盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,35700,53.84,买盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,175300,264.35,买盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,81300,122.6,买盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,58700,88.52,买盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,37400,56.4,买盘,2.38%,0.36
2025-08-12 15:00:00,300333,兆日科技,15.08,35800,53.99,买盘,2.38%,0.36
2025-08-12 15:00:00,300762,上海瀚讯,26.31,23228,61.11,卖盘,-1.90%,-0.5
