序号,代码,名称,最新价,今日排行榜-主力净占比,今日排行榜-今日排名,今日排行榜-今日涨跌,5日排行榜-主力净占比,5日排行榜-5日排名,5日排行榜-5日涨跌,10日排行榜-主力净占比,10日排行榜-10日排名,10日排行榜-10日涨跌,所属板块
4017,300693,盛弘股份,34.66,-5.81,3240.0,-1.14,1.15,1190,3.99,0.22,1212,4.78,电源设备
4018,002206,海 利 得,6.0,-17.33,5168.0,-1.15,-4.78,4038,3.09,-2.52,2876,7.14,化纤行业
4019,300982,苏文电能,19.78,-18.33,5243.0,-1.15,-8.04,4966,-0.5,-8.61,5283,-1.84,工程建设
4020,300317,珈伟新能,4.29,0.29,1721.0,-1.15,-0.59,1937,2.88,-3.05,3244,3.13,光伏设备
4021,600080,金花股份,7.77,25.46,18.0,-1.15,4.99,264,-2.51,0.18,1236,1.17,中药
4022,300148,天舟文化,5.14,-4.63,2821.0,-1.15,-7.0,4487,-2.1,-4.07,3677,0.19,文化传媒
4023,002203,海亮股份,12.0,6.92,611.0,-1.15,-0.58,1932,-3.15,-3.15,3313,15.27,有色金属
4024,601218,吉鑫科技,4.29,-9.48,4128.0,-1.15,-1.16,2225,0.7,-3.55,3593,1.18,风电设备
4025,688456,有研粉材,44.57,4.11,1008.0,-1.15,1.87,925,4.7,-3.17,3328,5.62,有色金属
4026,000155,川能动力,10.35,-9.6,4159.0,-1.15,-1.99,2650,2.48,-4.11,3923,0.19,电力行业
4027,301135,瑞德智能,30.06,-14.88,4946.0,-1.15,-6.5,4604,1.55,-8.07,5210,0.47,消费电子
4028,688692,达梦数据,234.53,-8.99,4015.0,-1.15,-2.8,3083,-2.02,0.18,1239,0.32,软件开发
4029,002184,海得控制,13.58,-13.46,4775.0,-1.16,-6.3,4310,-3.76,-3.86,3573,0.59,专用设备
4030,688711,宏微科技,28.9,-2.71,2472.0,-1.16,-3.24,3307,11.07,-2.21,2679,15.83,半导体
4031,601608,中信重工,5.12,-13.32,4748.0,-1.16,2.51,708,6.89,0.92,825,6.67,专用设备
4032,300277,海联讯,12.82,0.34,1708.0,-1.16,-3.28,3335,-0.08,-4.78,4243,-3.17,互联网服务
4033,300222,科大智能,11.05,-16.83,5119.0,-1.16,-2.17,2749,2.03,-3.31,3423,4.34,电网设备
4034,600594,益佰制药,4.26,3.09,1168.0,-1.16,-5.73,4366,-4.27,-2.91,3154,-0.47,中药
4035,688131,皓元医药,52.86,5.69,760.0,-1.16,-1.88,2590,-2.99,-5.73,4638,-13.57,化学制药
4036,002276,万马股份,15.37,-7.05,3559.0,-1.16,-4.55,3957,2.19,-1.85,2420,6.96,电网设备
4037,301313,凡拓数创,26.97,-9.09,4038.0,-1.17,-4.13,3762,0.56,-2.39,2798,5.35,软件开发
4038,600405,动力源,6.74,-8.73,3953.0,-1.17,-2.13,2724,4.82,-8.18,5220,-0.15,电源设备
4039,603282,亚光股份,18.66,-9.09,4040.0,-1.17,-6.2,4516,-3.96,-2.06,2584,-5.52,专用设备
4040,600995,南网储能,10.1,-16.68,5104.0,-1.17,-4.7,4009,-0.1,-4.28,4005,-1.37,电力行业
4041,002715,登云股份,17.67,-1.22,2110.0,-1.17,-3.87,3627,-1.94,-7.4,5091,-6.51,汽车零部件
4042,601868,中国能建,2.54,-12.42,4618.0,-1.17,-3.6,3495,-1.17,-2.88,3126,-5.58,工程建设
4043,300534,陇神戎发,11.01,-8.05,3792.0,-1.17,-7.09,4762,-6.06,-2.33,2754,1.01,中药
4044,301166,优宁维,33.85,-8.36,3866.0,-1.17,-7.07,4759,-0.59,-4.0,3852,1.5,生物制品
4045,603105,芯能科技,8.46,-46.79,5505.0,-1.17,-19.21,5490,-0.59,-11.0,5423,-1.28,光伏设备
4046,688536,思瑞浦,142.41,-7.4,3646.0,-1.17,-3.73,3550,-1.69,-2.33,2757,-0.2,半导体
4047,600281,华阳新材,6.77,-5.71,3207.0,-1.17,-2.05,2685,-0.73,-2.09,2608,-2.31,小金属
4048,000790,华神科技,4.23,-12.11,4573.0,-1.17,-3.82,3599,-1.17,0.73,979,1.93,中药
4049,603257,中国瑞林,52.46,-17.75,5200.0,-1.17,-8.2,4992,-1.41,-9.2,5321,-2.82,工程咨询服务
4050,600640,国脉文化,12.68,-9.59,4156.0,-1.17,-7.89,4937,-1.25,-1.82,2407,-0.47,文化传媒
4051,000409,云鼎科技,12.69,-13.19,4732.0,-1.17,-5.89,4182,-0.94,0.2,1138,3.34,互联网服务
4052,000908,ST景峰,5.87,-12.17,4582.0,-1.18,-0.79,2032,-2.49,-3.92,3813,-1.51,化学制药
4053,002133,广宇集团,3.34,-11.98,4561.0,-1.18,-9.99,5222,0.6,-6.61,4906,-1.18,房地产开发
4054,300851,交大思诺,29.4,-14.24,4877.0,-1.18,-8.23,4998,0.68,-7.67,5137,2.65,交运设备
4055,000401,冀东水泥,5.01,-18.58,5258.0,-1.18,-0.62,1949,2.24,-1.63,2285,0.8,水泥建材
4056,600006,东风股份,7.55,-11.84,4532.0,-1.18,1.42,1083,3.0,-1.84,2412,3.0,汽车整车
4057,688489,三未信安,40.22,7.23,579.0,-1.18,-3.55,3481,0.1,-7.35,5081,-8.36,电子元件
4058,003008,开普检测,23.4,-15.89,5044.0,-1.18,-3.18,3278,1.04,-2.72,3015,3.31,专业服务
4059,300513,恒实科技,9.25,-11.46,4469.0,-1.18,-6.82,4698,-0.64,-7.15,5047,0.0,通信服务
4060,300350,华鹏飞,6.72,-0.77,2000.0,-1.18,-2.01,2660,0.45,-2.03,2551,8.74,物流行业
4061,600598,北大荒,15.01,-21.12,5359.0,-1.18,-4.45,3917,-0.4,-1.88,2444,1.9,农牧饲渔
4062,002200,*ST交投,7.52,-16.2,5072.0,-1.18,-3.75,3564,3.58,-13.17,5474,2.87,农牧饲渔
4063,300812,易天股份,24.15,-5.13,3061.0,-1.19,-1.2,2243,-0.7,-1.51,2217,3.21,消费电子
4064,688396,华润微,46.52,10.24,292.0,-1.19,2.89,672,-0.83,1.88,576,-3.78,半导体
4065,000959,首钢股份,4.16,9.08,385.0,-1.19,-0.02,1687,-0.48,3.38,249,-5.88,钢铁行业
4066,688700,东威科技,47.5,-6.98,3537.0,-1.19,3.24,590,6.48,0.23,1208,7.18,专用设备
4067,300883,龙利得,6.65,5.05,844.0,-1.19,-1.89,2592,0.45,-3.31,3424,3.74,造纸印刷
4068,603527,众源新材,11.65,-6.08,3305.0,-1.19,1.24,1156,3.37,-0.88,1823,4.11,有色金属
4069,603806,福斯特,14.08,-2.47,2420.0,-1.19,-1.67,2477,-2.9,-5.05,4365,-4.15,光伏设备
4070,300605,恒锋信息,16.66,-9.09,4037.0,-1.19,-5.94,4436,-3.76,-1.79,2389,5.18,软件开发
4071,300639,凯普生物,6.62,-12.77,4670.0,-1.19,-7.95,4951,-1.78,-6.7,4936,-0.45,医疗器械
4072,603819,神力股份,12.43,-13.02,4703.0,-1.19,-15.0,5184,-0.56,-15.03,5219,-15.9,电机
4073,002599,盛通股份,9.12,-24.08,5432.0,-1.19,-10.58,5276,-2.46,-7.69,5140,-1.94,包装材料
4074,603191,望变电气,14.95,-11.75,4521.0,-1.19,-3.97,3673,0.0,-6.72,4944,-6.15,电网设备
4075,300057,万顺新材,5.74,-5.32,3106.0,-1.2,-3.41,3395,-0.17,-7.24,5058,-2.21,有色金属
4076,301209,联合化学,93.12,-8.67,3938.0,-1.2,0.32,1532,-1.61,0.71,986,-1.15,化学原料
4077,300996,普联软件,18.08,-6.44,3395.0,-1.2,-8.5,5043,-2.95,-10.64,5409,-10.72,软件开发
4078,300707,威唐工业,14.85,-5.54,3169.0,-1.2,-4.57,3969,-0.54,-1.7,2329,0.88,汽车零部件
4079,000798,中水渔业,8.25,-7.26,3620.0,-1.2,-9.07,5126,-0.48,2.61,395,2.87,农牧饲渔
4080,301285,鸿日达,50.98,7.79,522.0,-1.2,0.95,1284,17.38,1.57,672,15.57,电子元件
4081,600143,金发科技,14.79,-12.14,4578.0,-1.2,-0.68,1982,15.37,-3.3,3410,9.56,塑料制品
4082,300585,奥联电子,15.66,1.42,1497.0,-1.2,-6.38,4576,0.38,-8.3,5243,2.35,汽车零部件
4083,301235,华康洁净,32.82,-5.93,3273.0,-1.2,-0.16,1744,4.52,-0.38,1537,18.66,医疗服务
4084,603333,尚纬股份,8.26,-8.96,4011.0,-1.2,-3.94,3660,-1.43,1.18,779,3.64,电网设备
4085,001239,永达股份,17.27,-22.9,5412.0,-1.2,-11.41,5334,-0.69,-13.14,5473,-6.9,专用设备
4086,000736,*ST中地,4.93,-18.17,5230.0,-1.2,1.72,976,2.49,-3.63,3647,-1.0,房地产开发
4087,603168,莎普爱思,8.22,5.78,751.0,-1.2,-1.95,2626,-1.08,-4.37,4053,-0.6,化学制药
4088,605058,澳弘电子,29.52,-9.02,4020.0,-1.2,-3.91,3651,0.58,-1.73,2348,0.24,电子元件
4089,000932,华菱钢铁,5.78,-22.48,5402.0,-1.2,-4.16,3782,-1.2,-3.25,3381,-2.03,钢铁行业
4090,301042,安联锐视,40.11,-17.16,5151.0,-1.21,-14.75,5455,-0.4,-6.77,4961,-1.62,计算机设备
4091,688636,智明达,38.45,-4.05,2808.0,-1.21,-1.61,2452,-3.1,-1.03,1914,5.86,互联网服务
4092,688096,京源环保,9.83,-8.27,3843.0,-1.21,-6.71,4667,-0.51,-11.34,5438,-7.7,环保行业
4093,601778,晶科科技,3.26,2.96,1188.0,-1.21,11.78,26,4.82,1.73,618,-2.69,电力行业
4094,603903,中持股份,8.17,4.04,1019.0,-1.21,2.12,858,-1.45,3.57,224,-0.97,环保行业
4095,603330,天洋新材,7.35,2.58,1265.0,-1.21,6.8,130,4.4,0.69,993,4.26,光伏设备
4096,300616,尚品宅配,13.91,-3.65,2702.0,-1.21,-0.18,1756,0.0,-2.9,3150,-0.14,装修建材
4097,301211,亨迪药业,18.78,-4.92,3012.0,-1.21,-7.92,4945,-2.24,-6.05,4745,-5.15,化学制药
4098,688055,龙腾光电,4.08,1.38,1509.0,-1.21,-4.4,3892,3.29,-2.82,3092,3.29,光学光电子
4099,002933,新兴装备,37.7,-6.76,3470.0,-1.21,-7.05,4751,-1.57,-2.52,2879,2.5,航天航空
4100,001268,联合精密,33.91,-6.93,3526.0,-1.22,4.0,413,15.62,1.1,816,18.98,通用设备
4101,002923,润都股份,15.34,-9.06,4029.0,-1.22,3.64,497,4.28,3.84,188,14.05,化学制药
4102,688375,国博电子,65.7,12.84,168.0,-1.22,1.12,1213,2.85,1.18,781,2.27,电子元件
4103,300525,博思软件,15.44,-10.35,4280.0,-1.22,-4.36,3869,-5.85,1.62,649,1.18,软件开发
4104,000881,中广核技,8.07,-19.31,5299.0,-1.22,-3.98,3678,1.38,-4.63,4175,1.51,化学制品
4105,300808,久量股份,35.51,8.49,449.0,-1.22,-2.23,2783,-0.89,-1.65,2303,-4.03,光学光电子
4106,688698,伟创电气,54.3,-5.99,3288.0,-1.22,3.44,544,0.02,2.66,384,0.24,专用设备
4107,002309,中利集团,3.23,-5.64,3194.0,-1.22,2.81,690,0.62,1.49,692,-0.31,光伏设备
4108,002445,中南文化,2.43,-9.55,4145.0,-1.22,-11.51,5344,-2.02,-6.01,4734,-3.95,通用设备
4109,688355,明志科技,20.29,-11.11,4420.0,-1.22,-1.33,2296,2.79,-2.84,3105,4.21,通用设备
4110,002442,龙星科技,6.49,9.28,366.0,-1.22,-6.94,4724,-2.41,-10.08,5381,-3.99,橡胶制品
4111,000695,滨海能源,12.14,-1.88,2280.0,-1.22,1.59,1023,1.51,-1.65,2302,0.41,造纸印刷
4112,300378,鼎捷数智,55.39,-9.45,4123.0,-1.23,-7.73,4907,-10.44,-4.24,3984,11.14,软件开发
4113,000709,河钢股份,2.4,-4.44,2770.0,-1.23,1.1,1135,-0.41,3.49,234,-4.38,钢铁行业
4114,002812,恩捷股份,31.33,-3.92,2777.0,-1.23,-3.92,3654,1.49,-1.81,2397,0.19,电池
4115,603567,珍宝岛,12.81,-2.38,2397.0,-1.23,1.71,980,1.67,-0.87,1815,3.31,中药
4116,600588,用友网络,15.22,-2.71,2470.0,-1.23,-5.5,4290,-3.12,1.15,794,2.28,软件开发
4117,603126,中材节能,7.25,-4.23,2851.0,-1.23,9.77,46,8.7,6.02,69,7.41,环保行业
4118,002114,罗平锌电,7.24,-0.81,2007.0,-1.23,-4.01,3689,-0.14,-3.53,3580,-2.43,有色金属
4119,300369,绿盟科技,8.01,-4.67,2830.0,-1.23,-9.97,4955,-2.2,-2.8,3070,0.5,软件开发
4120,300494,盛天网络,14.38,-13.65,4799.0,-1.24,-6.27,4297,-1.51,-2.57,2728,-0.9,游戏
4121,002131,利欧股份,3.97,-10.46,4297.0,-1.24,0.38,1496,2.06,0.73,975,5.31,互联网服务
4122,600418,江淮汽车,47.0,-9.39,4100.0,-1.24,-6.46,4594,-2.73,-5.87,4691,-8.01,汽车整车
4123,300583,赛托生物,18.37,-2.85,2498.0,-1.24,-9.75,5200,-2.29,-3.9,3805,-0.38,化学制药
4124,300955,嘉亨家化,20.63,2.27,1320.0,-1.24,-7.56,4877,-2.0,-3.28,3400,-3.24,美容护理
4125,301282,金禄电子,27.16,-8.05,3795.0,-1.24,-2.94,3154,0.74,-0.92,1852,3.23,电子元件
4126,002391,长青股份,6.35,-3.16,2572.0,-1.24,-0.78,2026,0.0,-5.91,4705,-3.35,农药兽药
4127,603918,金桥信息,19.75,-9.74,4184.0,-1.25,-10.86,5032,-8.35,-3.63,3439,-5.37,互联网服务
4128,600129,太极集团,23.72,-11.64,4505.0,-1.25,-9.78,5204,-1.78,-3.08,3265,-1.66,中药
4129,688778,厦钨新能,51.2,-4.35,2874.0,-1.25,-1.68,2484,2.15,-0.91,1849,-2.62,电池
4130,003009,中天火箭,47.25,-2.19,2349.0,-1.25,1.13,1207,-0.78,-0.78,1755,-0.84,航天航空
4131,688368,晶丰明源,90.72,-5.6,3187.0,-1.25,-4.03,3697,-1.61,-2.59,2924,0.81,半导体
4132,002760,凤形股份,23.64,1.97,1382.0,-1.25,5.19,243,15.15,5.51,87,20.24,通用设备
4133,300111,向日葵,3.96,-0.84,2015.0,-1.25,6.77,132,7.9,5.53,86,14.12,化学制药
4134,688435,英方软件,35.98,1.56,1468.0,-1.26,-11.91,5365,0.25,-9.5,5352,-0.42,软件开发
4135,000952,广济药业,7.05,4.27,979.0,-1.26,-0.06,1704,-1.12,-4.13,3933,0.43,化学制药
4136,688033,天宜新材,7.04,5.22,819.0,-1.26,-6.37,4569,1.59,-11.36,5439,-1.95,光伏设备
4137,600523,贵航股份,16.52,-0.37,1826.0,-1.26,-0.22,1655,4.03,-3.53,3578,2.86,汽车零部件
4138,002253,*ST智胜,10.19,-26.97,5468.0,-1.26,-5.0,4123,1.29,-7.87,5173,0.79,软件开发
4139,601686,友发集团,6.26,3.54,1093.0,-1.26,1.48,1058,2.12,-0.91,1847,-2.8,钢铁行业
4140,600765,中航重机,17.21,-27.42,5472.0,-1.26,-5.57,4317,-0.92,-5.54,4569,-1.99,航天航空
4141,002851,麦格米特,66.78,-7.72,3731.0,-1.26,-2.61,2964,5.68,-1.24,2040,17.82,电源设备
4142,300536,农尚环境,10.19,-12.23,4590.0,-1.26,-8.22,4996,0.1,-2.05,2570,9.69,工程建设
4143,002376,新北洋,7.84,-8.61,3926.0,-1.26,-0.53,1897,2.89,-3.33,3436,0.64,计算机设备
4144,601956,东贝集团,6.98,-11.13,4424.0,-1.27,5.83,187,5.28,2.32,465,5.6,家电行业
4145,603367,辰欣药业,33.47,-5.45,3145.0,-1.27,1.42,1084,11.42,0.55,1059,29.08,化学制药
4146,600230,沧州大化,13.24,-5.12,3056.0,-1.27,-6.01,4458,-1.78,-5.47,4544,-7.48,化学制品
4147,603982,泉峰汽车,9.31,-8.65,3934.0,-1.27,-10.32,5253,-1.69,-8.19,5221,0.43,汽车零部件
4148,002575,群兴玩具,7.8,-31.9,5499.0,-1.27,-19.16,5489,-4.06,-21.34,5503,-9.3,房地产服务
4149,002398,垒知集团,5.45,-11.8,4528.0,-1.27,-7.1,4767,-2.5,-3.1,3277,-2.68,装修建材
4150,603787,新日股份,13.17,-8.27,3842.0,-1.27,-2.5,2924,2.25,-3.59,3626,4.19,交运设备
4151,603879,永悦科技,7.01,-4.57,2809.0,-1.27,-2.36,2679,-2.37,1.15,796,-0.43,塑料制品
4152,600439,瑞贝卡,3.12,-19.44,5309.0,-1.27,-8.43,5031,-1.58,-13.07,5472,-4.29,家用轻工
4153,688583,思看科技,96.35,-18.42,5249.0,-1.27,0.15,1613,0.49,-1.34,2098,2.41,仪器仪表
4154,300807,天迈科技,50.62,-14.29,4884.0,-1.27,-3.54,3474,-0.12,0.33,1167,20.29,计算机设备
4155,605018,长华集团,13.22,-5.26,3088.0,-1.27,-3.09,3227,1.15,-2.83,3094,2.24,汽车零部件
4156,301517,陕西华达,50.35,-6.92,3519.0,-1.27,2.84,685,3.62,1.7,623,12.31,电子元件
4157,300651,金陵体育,21.03,-2.81,2493.0,-1.27,-6.0,4452,-3.27,-7.29,5071,-19.36,家用轻工
4158,301607,富特科技,34.62,-7.94,3770.0,-1.28,-5.07,4141,-2.67,-6.22,4799,-2.15,汽车零部件
4159,300427,红相股份,6.92,-2.44,2412.0,-1.28,-4.05,3709,-0.43,-5.05,4366,-2.26,电网设备
4160,688182,灿勤科技,27.75,-15.62,5022.0,-1.28,-4.51,3939,-2.63,2.04,522,7.56,通信设备
4161,002688,金河生物,7.69,-10.74,4350.0,-1.28,-3.79,3581,1.18,-0.07,1357,7.4,农药兽药
4162,002519,银河电子,5.38,-8.61,3925.0,-1.28,-4.7,4007,-1.82,0.47,1099,5.08,通信设备
4163,002813,路畅科技,25.36,-8.52,3902.0,-1.28,4.31,363,5.36,1.51,688,6.24,汽车零部件
4164,601005,重庆钢铁,1.54,-8.5,3898.0,-1.28,-2.52,2926,-0.65,-2.48,2849,-2.53,钢铁行业
4165,603194,中力股份,42.8,-6.62,3436.0,-1.29,-0.99,2142,4.34,-0.63,1676,4.9,工程机械
4166,600992,贵绳股份,15.25,-15.73,5031.0,-1.29,-5.11,4163,-1.8,-4.42,4073,-3.72,通用设备
4167,600022,山东钢铁,1.53,-5.19,3067.0,-1.29,3.26,583,0.0,-0.29,1478,-1.92,钢铁行业
4168,688408,中信博,49.88,-7.87,3757.0,-1.29,-2.91,3136,-1.81,-1.84,2418,-2.37,光伏设备
4169,300659,中孚信息,15.32,-5.3,3102.0,-1.29,1.38,1102,5.95,-0.66,1691,12.9,软件开发
4170,603768,常青股份,12.94,-6.05,3299.0,-1.3,-8.6,5054,-0.23,-2.77,3051,1.25,汽车零部件
4171,002985,北摩高科,30.4,-11.6,4499.0,-1.3,-6.93,4720,-1.01,-5.75,4647,-1.62,航天航空
4172,603882,金域医学,30.3,-4.41,2766.0,-1.3,-1.97,2476,-1.4,0.78,948,-2.38,医疗服务
4173,002919,名臣健康,15.89,-10.11,4237.0,-1.3,-10.23,4983,-3.23,-7.9,4915,-3.93,游戏
4174,300129,泰胜风能,7.6,-11.02,4405.0,-1.3,-0.12,1728,4.54,0.05,1284,4.68,风电设备
4175,003033,征和工业,45.55,-23.79,5427.0,-1.3,-0.5,1886,0.26,0.37,1151,3.12,汽车零部件
4176,300676,华大基因,52.24,-9.69,4178.0,-1.3,-1.88,2431,-2.06,-2.38,2621,-2.7,医疗器械
4177,605122,四方新材,14.27,-6.26,3349.0,-1.31,-0.97,2131,0.42,-3.55,3600,-3.84,水泥建材
4178,003002,壶化股份,25.71,-22.19,5390.0,-1.31,-8.75,5080,-1.04,-11.69,5444,-9.22,化学制品
4179,002149,西部材料,18.13,-24.56,5443.0,-1.31,-12.22,5384,-19.13,-9.28,5328,-16.95,小金属
4180,603004,鼎龙科技,23.4,-2.09,2329.0,-1.31,1.09,1228,0.86,-0.28,1476,2.72,化学原料
4181,002778,中晟高科,18.89,-8.31,3854.0,-1.31,-0.52,1896,3.06,-2.16,2651,3.45,石油行业
4182,603267,鸿远电子,57.91,-6.08,3306.0,-1.31,3.92,435,5.39,1.42,710,4.15,电子元件
4183,600423,柳化股份,3.77,-4.46,2781.0,-1.31,0.94,1196,-0.53,2.57,407,4.43,化学原料
4184,603238,诺邦股份,19.54,-13.84,4816.0,-1.31,0.94,1198,12.95,-3.36,3257,2.14,美容护理
4185,301268,铭利达,21.76,-14.18,4870.0,-1.32,1.06,1242,1.21,0.48,1097,10.18,通用设备
4186,600869,远东股份,5.96,-1.3,2133.0,-1.32,-0.67,1977,1.36,1.5,689,5.3,电网设备
4187,002935,天奥电子,16.47,-19.3,5297.0,-1.32,-8.7,5072,-0.42,-5.66,4613,2.55,通信设备
4188,300549,优德精密,21.61,-11.55,4490.0,-1.32,-6.06,4477,-4.68,-4.4,4064,-5.14,专用设备
4189,603266,天龙股份,21.72,-10.99,4401.0,-1.32,-7.65,4893,-2.6,-2.58,2912,-2.86,塑料制品
4190,301322,绿通科技,32.15,-9.18,4064.0,-1.32,-5.25,4215,-2.28,-3.3,3417,16.27,交运设备
4191,003037,三和管桩,8.94,-6.11,3312.0,-1.32,-1.15,2220,0.56,-2.36,2776,-4.59,水泥建材
4192,000007,全新好,7.48,-7.71,3726.0,-1.32,2.01,888,3.17,-0.89,1833,4.03,房地产服务
4193,600587,新华医疗,17.9,-13.34,4752.0,-1.32,-0.17,1629,5.67,1.89,528,10.09,医疗器械
4194,605006,山东玻纤,7.47,-8.94,4008.0,-1.32,-6.33,4561,0.54,-6.82,4974,-1.45,玻璃玻纤
4195,300036,超图软件,16.35,-16.6,5097.0,-1.33,-8.38,5023,-1.62,-6.25,4809,-0.97,软件开发
4196,300900,广联航空,20.82,-13.91,4829.0,-1.33,-4.41,3899,0.19,-5.04,4360,-1.98,航天航空
4197,600501,航天晨光,25.98,-4.35,2872.0,-1.33,-1.32,2291,9.62,0.02,1295,21.12,专用设备
4198,300472,*ST新元,5.92,-7.85,3753.0,-1.33,-2.66,2987,25.96,-2.77,3046,23.08,专用设备
4199,603488,展鹏科技,8.92,-9.53,4141.0,-1.33,-4.29,3840,-1.87,1.96,546,5.06,专用设备
4200,300958,建工修复,14.1,-5.6,3185.0,-1.33,-2.46,2903,-0.98,-0.85,1801,-4.21,环保行业
4201,688069,德林海,25.11,2.4,1298.0,-1.34,-0.66,1975,0.92,-0.8,1769,8.19,环保行业
4202,603825,华扬联众,11.79,-25.81,5457.0,-1.34,-21.6,5496,-2.4,-12.14,5453,-2.88,文化传媒
4203,002342,巨力索具,7.37,-10.25,4262.0,-1.34,-0.63,1825,1.1,-1.55,2087,2.79,通用设备
4204,002805,丰元股份,13.3,-7.08,3569.0,-1.34,-2.1,2704,1.84,-4.28,4006,-0.82,电池
4205,002517,恺英网络,19.2,-17.54,5182.0,-1.34,-7.29,4813,-0.16,-1.9,2454,3.34,游戏
4206,600875,东方电气,19.84,-10.06,4232.0,-1.34,-2.85,2919,-0.7,-4.17,3727,-5.79,电源设备
4207,001256,炜冈科技,24.23,-6.8,3481.0,-1.34,2.81,692,6.32,-0.05,1347,8.41,专用设备
4208,002937,兴瑞科技,19.1,-11.58,4495.0,-1.34,-0.88,2066,7.73,-1.56,2241,11.5,消费电子
4209,688728,格科微,15.51,8.43,453.0,-1.34,-1.38,2321,-0.7,-1.03,1912,-2.7,半导体
4210,688779,五矿新能,5.9,-6.74,3464.0,-1.34,-3.4,3390,3.69,-3.88,3794,0.34,电池
4211,688468,科美诊断,8.82,-4.54,2799.0,-1.34,3.81,462,2.56,3.66,209,10.8,医疗器械
4212,600371,万向德农,9.47,-14.27,4879.0,-1.35,-3.39,3192,0.11,-0.93,1730,1.72,农牧饲渔
4213,300315,掌趣科技,5.86,-6.93,3521.0,-1.35,2.31,804,6.55,0.55,1056,3.72,游戏
4214,002793,罗欣药业,5.84,-6.05,3298.0,-1.35,-5.14,4170,-3.31,-2.31,2742,-2.18,化学制药
4215,002330,得利斯,5.1,-2.95,2518.0,-1.35,2.07,869,3.24,4.17,170,6.69,食品饮料
4216,600626,申达股份,4.39,-16.58,5096.0,-1.35,0.0,1667,-1.57,1.6,657,11.7,汽车零部件
4217,002214,*ST大立,11.0,-19.61,5319.0,-1.35,0.15,1612,1.57,2.47,428,8.48,电子元件
4218,600372,中航机载,12.45,-2.31,2378.0,-1.35,1.22,1162,-0.4,-0.16,1414,0.08,航天航空
4219,300207,欣旺达,21.69,-5.76,3223.0,-1.36,-1.55,2413,0.56,-3.34,3440,-4.87,电池
4220,605166,聚合顺,12.35,-5.02,3033.0,-1.36,2.48,768,9.1,0.46,1116,8.71,化学制品
4221,300405,科隆股份,6.53,-8.32,3855.0,-1.36,-2.69,3007,1.4,-3.52,3567,0.77,化学制品
4222,300505,川金诺,21.73,-4.01,2802.0,-1.36,-4.44,3911,0.05,-0.33,1500,4.93,化肥行业
4223,600882,妙可蓝多,26.87,-13.17,4729.0,-1.36,-1.55,2270,0.0,-4.56,3909,-2.4,食品饮料
4224,300109,新开源,17.41,-12.58,4643.0,-1.36,-6.54,4618,-0.8,-6.73,4946,1.69,化学制品
4225,002882,金龙羽,30.87,-12.97,4693.0,-1.37,-7.88,4674,-4.07,-6.76,4698,-9.05,电网设备
4226,688078,龙软科技,35.33,3.15,1155.0,-1.37,3.27,582,3.15,2.96,325,5.87,软件开发
4227,600241,时代万恒,8.66,-10.12,4242.0,-1.37,-1.2,2105,1.52,-1.39,1996,2.85,电池
4228,300652,雷迪克,59.06,-17.23,5157.0,-1.37,-8.3,5011,-3.84,-4.35,4041,-6.54,汽车零部件
4229,300612,宣亚国际,15.85,-28.27,5485.0,-1.37,-6.54,4619,-3.18,-1.24,2045,2.39,文化传媒
4230,002886,沃特股份,20.91,-4.36,2877.0,-1.37,-3.66,3522,4.6,-3.0,3218,6.96,塑料制品
4231,001269,欧晶科技,27.35,-14.57,4906.0,-1.37,-5.2,4195,0.29,-2.79,3063,1.15,光伏设备
4232,603977,国泰集团,12.94,-3.94,2785.0,-1.37,6.38,148,0.15,2.38,451,-0.84,化学制品
4233,002428,云南锗业,22.3,-15.14,4974.0,-1.37,-3.18,3269,3.0,-8.59,5277,-10.76,小金属
4234,002266,浙富控股,3.6,-22.31,5395.0,-1.37,-10.19,5243,0.0,-8.42,5256,-3.74,环保行业
4235,600330,天通股份,7.94,-13.09,4719.0,-1.37,-7.92,4685,0.76,-7.3,4811,-3.87,非金属材料
4236,300962,中金辐照,18.03,-10.92,4383.0,-1.37,-2.58,2945,2.15,-3.2,3352,2.91,专业服务
4237,300152,ST新动力,2.86,-14.34,4890.0,-1.38,-6.99,4734,0.0,-6.86,4981,-6.84,环保行业
4238,002727,一心堂,14.99,-22.0,5379.0,-1.38,-8.64,5060,-0.13,-4.56,4138,-1.12,医药商业
4239,603327,福蓉科技,9.99,-8.85,3988.0,-1.38,0.26,1563,3.2,-1.46,2180,3.2,消费电子
4240,002570,贝因美,7.17,-11.55,4488.0,-1.38,-3.01,3188,1.27,-2.81,3075,6.7,食品饮料
4241,688682,霍莱沃,36.51,-9.16,4060.0,-1.38,-2.81,3089,1.7,-2.63,2953,7.26,通信服务
4242,603799,华友钴业,44.24,-9.83,4200.0,-1.38,0.83,1230,4.19,-4.96,4086,-4.82,能源金属
4243,688625,呈和科技,33.47,-0.14,1778.0,-1.38,5.15,248,3.56,2.64,390,7.04,化学制品
4244,301231,荣信文化,25.67,-2.47,2423.0,-1.38,-5.4,4260,-3.13,-2.05,2575,2.15,文化传媒
4245,688439,振华风光,59.48,-4.6,2817.0,-1.38,3.72,448,2.2,1.92,561,2.59,半导体
4246,688426,康为世纪,24.35,-9.41,4112.0,-1.38,-2.96,3166,0.79,-3.91,3811,3.62,生物制品
