序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3273,002340,格林美,6.68,-0.6,-0.04,751701.0,500968547.55,1.19,6.71,6.63,6.71,6.72,0.99,1.48,16.74,1.71,34230317701.0,33963696389.0,0.0,0.15,8.44,3.41
3274,600623,华谊集团,8.25,-0.6,-0.05,105097.0,86933981.0,1.2,8.33,8.23,8.3,8.3,0.79,0.56,30.79,0.78,17513358060.0,15442696302.0,0.0,0.0,16.69,20.97
3275,600679,上海凤凰,13.16,-0.6,-0.08,73001.0,96355977.0,1.74,13.36,13.13,13.24,13.24,0.97,2.12,55.26,3.31,6781272422.0,4523016422.0,0.0,0.08,-4.22,0.23
3276,603662,柯力传感,67.7,-0.6,-0.41,72838.0,491383124.0,2.29,68.35,66.79,68.18,68.11,0.64,2.59,63.01,7.14,19068343140.0,19012182064.0,0.0,-0.01,3.22,5.25
3277,300677,英科医疗,36.32,-0.6,-0.22,239627.0,880621717.73,3.56,37.51,36.21,36.55,36.54,0.89,5.15,16.86,1.33,23780971966.0,16884382907.0,-0.06,-0.14,59.23,44.24
3278,002496,*ST辉丰,1.66,-0.6,-0.01,128213.0,21341121.8,1.8,1.68,1.65,1.67,1.67,0.99,1.09,39.96,1.86,2502598864.0,1961101688.0,0.0,-0.6,9.93,-10.75
3279,000523,红棉股份,3.32,-0.6,-0.02,150008.0,49936694.96,1.5,3.36,3.31,3.33,3.34,0.95,1.13,130.06,3.22,6093755291.0,4399531711.0,0.0,0.0,-3.49,8.85
3280,002355,兴民智通,6.49,-0.61,-0.04,195133.0,126864662.0,1.68,6.56,6.45,6.52,6.53,0.78,3.16,7.44,2.92,4027501896.0,4011901559.0,0.15,0.15,-7.42,1.88
3281,002356,赫美集团,3.24,-0.61,-0.02,177988.0,57730275.7,1.84,3.28,3.22,3.25,3.26,1.04,1.36,-188.58,7.66,4248464648.0,4248464648.0,0.0,-0.31,5.54,-1.52
3282,002343,慈文传媒,8.14,-0.61,-0.05,199013.0,161853590.0,1.1,8.2,8.11,8.17,8.19,0.62,4.19,476.83,3.87,3866090444.0,3866090444.0,0.12,0.37,14.49,31.29
3283,833751,惠同新材,21.05,-0.61,-0.13,20655.0,43515100.47,2.74,21.43,20.85,21.09,21.18,0.64,2.49,38.36,4.82,1826719000.0,1748562981.0,0.0,-0.19,17.73,77.64
3284,002739,万达电影,11.38,-0.61,-0.07,318825.0,363132414.12,1.05,11.47,11.35,11.45,11.45,1.13,1.53,7.24,3.12,24032041697.0,23731686193.0,0.0,0.26,6.26,-6.26
3285,601969,海南矿业,8.18,-0.61,-0.05,168872.0,138387123.0,2.31,8.33,8.14,8.25,8.23,0.81,0.85,25.49,2.35,16350120507.0,16180825591.0,0.12,0.0,15.21,16.69
3286,002425,ST凯文,3.24,-0.61,-0.02,108418.0,35045157.6,1.53,3.26,3.21,3.25,3.26,0.69,1.13,211.91,1.04,3099594814.0,3097637310.0,0.0,0.0,31.71,51.4
3287,301177,迪阿股份,29.37,-0.61,-0.18,9719.0,28660619.0,1.56,29.76,29.3,29.55,29.55,0.53,0.24,141.74,1.91,11748293700.0,11748293700.0,0.0,0.0,6.22,31.47
3288,603017,中衡设计,9.85,-0.61,-0.06,78646.0,77546344.0,0.91,9.92,9.83,9.91,9.91,0.57,2.85,31.82,1.81,2720474386.0,2720474386.0,-0.1,0.1,13.22,22.67
3289,603038,华立股份,14.73,-0.61,-0.09,39398.0,57977701.0,2.16,14.95,14.63,14.95,14.82,1.06,1.47,138.5,2.92,3957613771.0,3957613771.0,0.0,0.0,-2.71,-9.63
3290,002565,顺灏股份,8.18,-0.61,-0.05,824043.0,683478836.31,6.44,8.6,8.07,8.23,8.23,1.95,7.77,162.64,4.65,8670709382.0,8670433307.0,0.74,0.74,113.58,172.67
3291,300011,鼎汉技术,8.17,-0.61,-0.05,102275.0,83368942.0,1.58,8.23,8.1,8.21,8.22,0.73,2.04,-76.08,3.49,4564173662.0,4098307533.0,0.0,0.12,11.31,12.23
3292,601118,海南橡胶,4.92,-0.61,-0.03,262776.0,129545847.0,1.01,4.96,4.91,4.95,4.95,0.89,0.61,-48.57,2.17,21054784761.0,21054784761.0,-0.2,-0.2,4.9,-8.89
3293,000858,五 粮 液,123.19,-0.61,-0.75,211374.0,2625229653.63,1.87,125.33,123.01,123.9,123.94,1.65,0.54,8.04,3.52,478175290136.0,478156990631.0,0.03,0.04,-2.33,-8.27
3294,300126,锐奇股份,8.17,-0.61,-0.05,57224.0,46842995.0,1.46,8.24,8.12,8.24,8.22,0.71,2.72,1147.74,2.34,2483333592.0,1721032592.0,0.0,0.12,14.11,59.26
3295,301355,南王科技,12.76,-0.62,-0.08,35583.0,45488935.85,1.87,12.94,12.7,12.87,12.84,0.61,3.55,86.86,1.65,2489449561.0,1278621261.0,0.08,0.08,14.03,-2.74
3296,002524,光正眼科,4.79,-0.62,-0.03,135165.0,65057611.01,2.7,4.89,4.76,4.83,4.82,0.83,2.65,1082.1,21.77,2483457284.0,2443738844.0,0.0,0.0,15.42,31.59
3297,603797,联泰环保,4.78,-0.62,-0.03,55091.0,26323819.0,1.25,4.81,4.75,4.81,4.81,0.77,0.94,12.96,0.87,2793865001.0,2793865001.0,0.0,0.0,12.21,19.5
3298,002193,如意集团,6.41,-0.62,-0.04,77074.0,49651822.08,1.71,6.5,6.39,6.45,6.45,1.13,2.94,-17.29,2.61,1677596676.0,1677587061.0,-0.31,0.0,11.28,13.25
3299,300134,大富科技,12.76,-0.62,-0.08,115128.0,147174614.0,1.4,12.89,12.71,12.84,12.84,0.44,1.66,-44.34,2.51,9793274557.0,8856180157.0,0.0,0.08,5.8,8.78
3300,300994,久祺股份,17.64,-0.62,-0.11,30379.0,53515875.4,1.86,17.83,17.5,17.83,17.75,0.61,2.6,25.17,3.41,4111672320.0,2057952960.0,0.06,0.0,-3.34,56.38
3301,836395,朗鸿科技,14.44,-0.62,-0.09,9810.0,14162672.57,1.45,14.56,14.35,14.47,14.53,0.6,0.95,37.01,11.07,2203337566.0,1497977067.0,0.0,0.21,-6.11,39.65
3302,002023,海特高新,11.27,-0.62,-0.07,176561.0,199273969.37,1.76,11.41,11.21,11.34,11.34,0.78,2.38,110.91,1.94,8349494848.0,8349494848.0,0.09,0.09,14.65,11.03
3303,003016,欣贺股份,8.01,-0.62,-0.05,39295.0,31533080.0,1.61,8.11,7.98,8.09,8.06,0.41,0.94,138.59,1.29,3432458112.0,3355251564.0,0.0,-0.12,8.24,-7.4
3304,002304,洋河股份,69.25,-0.62,-0.43,45603.0,317400441.1,1.09,69.96,69.2,69.69,69.68,1.14,0.3,7.17,2.16,104321321375.0,104318859537.0,0.01,0.0,5.89,-12.21
3305,000779,甘咨询,9.64,-0.62,-0.06,61798.0,59656825.0,1.13,9.73,9.62,9.73,9.7,0.88,1.33,20.37,1.16,4480955917.0,4480564996.0,-0.21,-0.1,0.1,18.28
3306,002320,海峡股份,8.01,-0.62,-0.05,339921.0,272727786.02,1.86,8.1,7.95,8.02,8.06,0.82,1.53,37.43,4.13,17853754828.0,17853754828.0,-0.62,-0.5,30.88,23.04
3307,600516,方大炭素,4.82,-0.62,-0.03,158016.0,76252056.0,0.82,4.85,4.81,4.85,4.85,0.96,0.39,698.9,1.21,19405177174.0,19405177174.0,-0.21,-0.21,2.34,0.21
3308,000697,ST炼石,8.05,-0.62,-0.05,41489.0,33427905.04,1.23,8.13,8.03,8.1,8.1,0.92,0.7,-32.61,76.89,7028462052.0,4756716253.0,0.12,0.0,15.83,-8.83
3309,688212,澳华内镜,54.4,-0.62,-0.34,23921.0,131328741.0,5.06,56.25,53.48,54.5,54.74,1.86,1.78,-63.61,5.61,7325789600.0,7325789600.0,-0.38,-0.44,13.5,35.66
3310,832175,东方碳素,12.86,-0.62,-0.08,20087.0,25814899.36,2.63,13.09,12.75,12.99,12.94,0.79,2.53,-21.14,2.0,1530340000.0,1019487560.0,0.16,0.16,2.31,25.22
3311,605001,威奥股份,8.02,-0.62,-0.05,63844.0,51237301.0,1.61,8.1,7.97,8.06,8.07,0.6,1.62,47.71,1.18,3150945720.0,3150945720.0,0.12,0.12,15.23,24.92
3312,872895,花溪科技,30.41,-0.62,-0.19,5347.0,16285085.63,1.86,30.87,30.3,30.87,30.6,0.6,1.86,-145.44,8.79,1718894840.0,873889129.0,0.0,0.03,15.41,151.11
3313,600975,新五丰,6.43,-0.62,-0.04,279697.0,180856394.0,2.16,6.55,6.41,6.47,6.47,0.85,2.75,103.34,2.66,8110107772.0,6539027813.0,-0.16,-0.16,6.11,3.71
3314,603600,永艺股份,11.22,-0.62,-0.07,42961.0,48237763.0,1.51,11.33,11.16,11.2,11.29,0.92,1.43,16.1,1.67,3707460167.0,3366426741.0,0.09,0.0,8.51,-3.19
3315,300936,中英科技,43.03,-0.62,-0.27,19805.0,84944214.0,1.71,43.29,42.55,43.25,43.3,0.69,4.17,5647.47,3.21,3235856000.0,2042215633.0,0.0,0.09,14.9,14.14
3316,002426,胜利精密,3.17,-0.63,-0.02,883623.0,279487091.0,1.88,3.2,3.14,3.19,3.19,0.73,2.6,-113.4,4.39,10786324154.0,10786241654.0,0.0,0.32,12.01,18.28
3317,833429,康比特,22.06,-0.63,-0.14,12725.0,28128169.05,2.34,22.48,21.96,22.3,22.2,0.97,1.12,57.04,3.33,2746470000.0,2499152935.0,0.14,0.05,-24.58,46.68
3318,002643,万润股份,12.6,-0.63,-0.08,131627.0,166038362.1,2.29,12.83,12.54,12.78,12.68,0.92,1.45,36.4,1.66,11629286235.0,11457124182.0,0.0,0.0,18.09,5.88
3319,002883,中设股份,12.64,-0.63,-0.08,87224.0,110391031.92,1.26,12.75,12.59,12.73,12.72,0.61,6.64,907.41,2.92,1973826578.0,1661206375.0,0.0,0.0,15.54,24.29
3320,300463,迈克生物,12.68,-0.63,-0.08,100749.0,128537858.08,2.19,12.93,12.65,12.75,12.76,0.85,2.03,114.07,1.23,7766114401.0,6286213469.0,0.08,-0.08,7.19,-3.21
3321,600293,三峡新材,3.14,-0.63,-0.02,186654.0,58481130.0,1.58,3.16,3.11,3.15,3.16,0.83,1.61,87.69,2.08,3642855444.0,3642855444.0,0.32,0.0,2.61,-0.32
3322,836149,旭杰科技,15.88,-0.63,-0.1,19894.0,31525683.77,2.5,16.07,15.67,16.0,15.98,0.77,3.21,33.5,7.06,1191247728.0,983339987.0,0.38,0.32,-0.87,37.97
3323,688755,汉邦科技,47.5,-0.63,-0.3,11500.0,54511765.0,2.38,47.96,46.82,47.8,47.8,0.96,6.95,94.11,3.52,4180000000.0,785685483.0,0.02,0.25,2.04,108.61
3324,002403,爱仕达,15.74,-0.63,-0.1,134909.0,212812319.04,1.7,15.94,15.67,15.8,15.84,0.41,4.54,227.51,3.25,5361651233.0,4677321286.0,0.06,0.13,10.38,11.24
3325,600982,宁波能源,4.72,-0.63,-0.03,142655.0,67377047.0,1.05,4.75,4.7,4.75,4.75,0.9,1.28,31.21,1.25,5275201729.0,5275201729.0,0.0,0.21,-3.08,18.89
3326,000539,粤电力Ａ,4.7,-0.63,-0.03,147664.0,69369768.89,0.85,4.72,4.68,4.72,4.73,0.84,0.58,-16.11,1.09,24676334734.0,12003314250.0,0.21,0.21,8.29,4.21
3327,000899,赣能股份,9.43,-0.63,-0.06,133744.0,126301968.14,1.37,9.51,9.38,9.47,9.49,0.68,1.37,11.92,1.63,9200641277.0,9200641277.0,0.11,0.0,4.08,12.53
3328,601618,中国中冶,3.18,-0.63,-0.02,1365400.0,434895317.0,1.25,3.21,3.17,3.2,3.2,1.11,0.76,10.25,0.63,65901108961.0,56771328961.0,0.0,0.0,9.28,-1.85
3329,600711,ST盛屯,7.91,-0.63,-0.05,480013.0,377460165.0,1.88,7.96,7.81,7.96,7.96,0.78,1.55,11.61,1.5,24446737368.0,24446737368.0,0.13,0.13,44.34,64.11
3330,300417,南华仪器,14.1,-0.63,-0.09,32623.0,45964986.4,2.61,14.34,13.97,14.24,14.19,0.81,3.75,-122.09,4.17,1897341120.0,1226696306.0,0.07,0.28,17.11,19.69
3331,002616,长青集团,6.3,-0.63,-0.04,48597.0,30625638.0,1.26,6.35,6.27,6.34,6.34,0.64,1.03,14.42,1.68,4674751899.0,2962814469.0,0.16,0.0,7.88,31.8
3332,002979,雷赛智能,47.1,-0.63,-0.3,106540.0,496722459.66,2.43,47.25,46.1,47.21,47.4,0.78,4.88,66.27,9.18,14796033894.0,10277839601.0,0.0,0.11,-3.56,54.58
3333,603818,曲美家居,4.75,-0.63,-0.03,192246.0,91755299.0,2.51,4.84,4.72,4.76,4.78,0.68,2.8,-191.79,1.49,3261083311.0,3261083311.0,0.21,0.0,31.22,74.63
3334,603115,海星股份,15.74,-0.63,-0.1,42073.0,66334088.0,1.33,15.91,15.7,15.89,15.84,0.89,1.74,41.94,1.96,3807354896.0,3807354896.0,-0.06,0.06,14.39,27.86
3335,603533,掌阅科技,20.56,-0.63,-0.13,66978.0,137787870.0,1.16,20.72,20.48,20.7,20.69,0.75,1.53,-30.37,3.66,9023718928.0,9023718928.0,0.0,-0.15,1.33,1.73
3336,300725,药石科技,45.8,-0.63,-0.29,99910.0,456472087.09,3.38,46.68,45.12,46.09,46.09,0.7,5.84,63.88,2.58,9261706228.0,7837626722.0,0.02,0.24,46.23,37.45
3337,301207,华兰疫苗,18.7,-0.64,-0.12,37462.0,70309666.5,1.81,18.97,18.63,18.82,18.82,0.81,2.64,85.72,1.9,11239214250.0,2648826726.0,-0.05,-0.05,15.15,8.03
3338,002326,永太科技,13.91,-0.64,-0.09,328941.0,453044316.46,2.64,13.99,13.62,13.99,14.0,0.79,4.07,304.24,4.74,12872325058.0,11246212883.0,0.0,0.14,23.64,55.59
3339,688609,九联科技,10.86,-0.64,-0.07,114811.0,124637820.0,1.83,10.96,10.76,10.92,10.93,0.77,2.3,-24.03,6.23,5430000000.0,5430000000.0,0.0,0.28,-0.55,2.45
3340,002049,紫光国微,74.59,-0.64,-0.48,257459.0,1914832017.58,3.18,75.97,73.58,75.1,75.07,0.77,3.03,132.83,5.21,63373424175.0,63358521093.0,0.01,0.0,15.7,16.26
3341,600000,浦发银行,13.89,-0.64,-0.09,766282.0,1072660845.0,1.79,14.12,13.87,13.97,13.98,0.76,0.25,7.07,0.53,420418069352.0,420418069352.0,0.0,0.07,19.84,40.59
3342,000910,大亚圣象,7.75,-0.64,-0.05,41381.0,32105660.0,1.28,7.82,7.72,7.82,7.8,0.47,0.76,-15.26,0.64,4242330625.0,4240156750.0,-0.13,0.0,3.61,0.91
3343,002828,贝肯能源,10.83,-0.64,-0.07,219295.0,236810310.21,2.2,10.95,10.71,10.9,10.9,1.1,11.31,108.34,3.23,2176695708.0,2100002045.0,0.09,0.0,22.65,27.26
3344,301360,荣旗科技,53.95,-0.64,-0.35,9767.0,52627003.0,2.23,54.61,53.4,54.3,54.3,0.82,3.51,-97.3,2.52,2877693000.0,1499810000.0,0.0,0.07,16.35,1.2
3345,836826,盖世食品,12.35,-0.64,-0.08,18271.0,22603635.49,2.09,12.52,12.26,12.52,12.43,0.87,3.04,48.79,5.13,1735370303.0,743255258.0,-0.08,0.0,-15.47,19.9
3346,430718,合肥高科,18.68,-0.64,-0.12,6521.0,12181776.91,2.02,18.87,18.49,18.8,18.8,0.79,1.53,23.68,2.97,1693653956.0,798463879.0,0.21,0.16,1.69,52.37
3347,603066,音飞储存,12.34,-0.64,-0.08,48499.0,59826372.0,2.01,12.49,12.24,12.45,12.42,0.74,1.65,27.9,2.58,3630182113.0,3630182113.0,0.16,0.33,7.87,16.64
3348,835237,力佳科技,23.3,-0.64,-0.15,19044.0,43938692.96,2.35,23.43,22.88,23.43,23.45,1.24,2.25,54.73,4.09,2012952240.0,1969732045.0,1.44,1.57,-3.64,37.22
3349,430418,苏轴股份,29.29,-0.64,-0.19,25214.0,74041975.55,2.31,29.87,29.19,29.62,29.48,0.69,1.62,34.08,5.91,4759320384.0,4569131891.0,0.03,0.03,-13.42,56.13
3350,601311,骆驼股份,9.35,-0.64,-0.06,136400.0,127464230.0,1.38,9.43,9.3,9.38,9.41,0.87,1.16,11.59,1.16,10968916203.0,10968916203.0,0.0,0.11,11.44,16.88
3351,000423,东阿阿胶,50.94,-0.64,-0.33,67597.0,345220410.02,1.17,51.47,50.87,51.3,51.27,1.54,1.05,19.3,3.31,32804179415.0,32755341250.0,0.0,0.02,-7.45,-17.1
3352,601800,中国交建,9.3,-0.64,-0.06,403040.0,375914720.0,1.07,9.39,9.29,9.37,9.36,0.92,0.34,6.92,0.52,151391086253.0,109539466193.0,0.0,0.11,5.44,-8.37
3353,600078,澄星股份,6.21,-0.64,-0.04,59409.0,36883580.0,1.76,6.28,6.17,6.28,6.25,0.75,0.9,110.84,2.45,4114577467.0,4114577467.0,-0.16,-0.16,9.91,7.07
3354,002589,瑞康医药,3.09,-0.64,-0.02,576297.0,179841896.3,3.86,3.19,3.07,3.11,3.11,1.82,4.22,82.03,0.84,4649555355.0,4219677883.0,-0.32,0.0,4.04,4.04
3355,002743,富煌钢构,6.22,-0.64,-0.04,63719.0,39677004.46,1.12,6.27,6.2,6.25,6.26,0.72,1.47,38.86,0.84,2707369933.0,2703031483.0,-0.16,0.0,-14.33,-5.33
3356,000966,长源电力,4.57,-0.65,-0.03,182013.0,83307025.0,0.87,4.6,4.56,4.6,4.6,0.79,0.56,-54.06,1.19,15908330023.0,14905159287.0,-0.22,-0.22,-8.6,-2.35
3357,603160,汇顶科技,76.3,-0.65,-0.5,31379.0,239316266.0,1.17,76.8,75.9,76.7,76.8,0.62,0.68,45.12,4.01,35256645554.0,35256645554.0,0.0,0.0,10.24,-4.8
3358,002555,三七互娱,16.92,-0.65,-0.11,313636.0,532470405.29,1.41,17.14,16.9,16.99,17.03,0.58,1.96,17.04,2.96,37431061563.0,27054526598.0,-0.12,-0.06,17.26,12.35
3359,002729,好利科技,15.23,-0.65,-0.1,67039.0,101682165.96,2.41,15.39,15.02,15.38,15.33,0.94,3.82,40.2,5.23,2786631882.0,2672312319.0,0.07,0.2,17.33,21.55
3360,688168,安博通,75.07,-0.65,-0.49,11672.0,87782166.0,2.85,76.45,74.3,75.33,75.56,0.63,1.52,-29.63,5.34,5769514159.0,5769514159.0,0.0,-0.04,25.37,91.99
3361,002810,山东赫达,13.66,-0.65,-0.09,60596.0,82974653.11,2.62,13.93,13.57,13.88,13.75,0.87,1.89,26.32,2.18,4755550232.0,4371337870.0,-0.29,0.07,14.02,7.56
3362,600552,凯盛科技,12.29,-0.65,-0.08,213372.0,262190045.0,1.78,12.42,12.2,12.33,12.37,0.75,2.26,121.7,2.8,11609218727.0,11609218727.0,0.08,0.08,5.04,8.19
3363,300173,福能东方,6.08,-0.65,-0.04,205642.0,124949482.0,1.63,6.14,6.04,6.12,6.12,1.08,2.8,197.01,4.5,4467132244.0,4467132244.0,0.0,0.16,9.16,7.61
3364,001319,铭科精技,27.66,-0.65,-0.18,24302.0,67147619.54,2.23,27.95,27.33,27.83,27.84,0.69,2.04,39.66,3.09,3911124000.0,3295372985.0,-0.04,0.0,-3.76,11.71
3365,002380,科远智慧,25.8,-0.65,-0.17,48786.0,125999275.62,1.19,26.0,25.69,25.93,25.97,0.57,3.44,25.42,2.72,6191784544.0,3657198762.0,0.0,0.0,7.63,39.91
3366,300487,蓝晓科技,50.59,-0.65,-0.33,32651.0,165204849.76,1.67,51.19,50.34,50.86,50.92,1.31,1.06,33.24,7.06,25682799719.0,15512253100.0,0.1,0.1,14.3,7.02
3367,600186,莲花控股,6.14,-0.65,-0.04,398458.0,244791145.0,1.13,6.19,6.12,6.16,6.18,0.69,2.23,27.27,6.22,11015173146.0,10970402108.0,-0.16,0.0,-3.76,7.72
3368,688132,邦彦技术,21.5,-0.65,-0.14,23465.0,50469375.0,1.94,21.74,21.32,21.55,21.64,0.56,2.16,-30.08,2.28,3272841886.0,2332657937.0,-0.19,-0.14,0.0,26.62
3369,600221,海航控股,1.52,-0.65,-0.01,1746741.0,266325802.0,1.31,1.54,1.52,1.54,1.53,0.56,0.53,60.31,26.24,65687761453.0,49966468517.0,-0.65,-0.65,11.76,-10.59
3370,600488,津药药业,4.6,-0.65,-0.03,94395.0,43637531.0,4.1,4.75,4.56,4.63,4.63,0.82,0.86,21.63,1.67,5022678728.0,5022678728.0,0.22,0.44,13.02,11.11
3371,600180,瑞茂通,4.61,-0.65,-0.03,122267.0,56434180.0,1.08,4.64,4.59,4.64,4.64,0.97,1.13,36.7,0.63,5009352609.0,5009352609.0,-0.22,0.0,1.99,7.71
3372,603188,亚邦股份,4.58,-0.65,-0.03,83459.0,38276864.0,2.17,4.65,4.55,4.63,4.61,0.81,1.46,204.99,3.48,2611378600.0,2611378600.0,0.0,0.22,5.77,31.99
3373,300856,科思股份,15.35,-0.65,-0.1,39688.0,61090526.5,1.36,15.52,15.31,15.45,15.45,0.87,0.87,38.02,2.77,7301796248.0,7008099525.0,-0.13,0.07,3.72,-15.15
3374,300389,艾比森,12.22,-0.65,-0.08,25924.0,31658568.75,1.71,12.34,12.13,12.33,12.3,0.66,1.11,30.97,3.03,4510405874.0,2849475743.0,0.08,0.16,16.38,3.91
3375,300733,西菱动力,22.85,-0.65,-0.15,169802.0,388907577.66,4.0,23.33,22.41,23.0,23.0,0.52,7.53,83.14,4.28,6984702998.0,5153081342.0,0.13,0.13,34.97,96.64
3376,600490,鹏欣资源,4.62,-0.65,-0.03,292374.0,135106050.0,1.08,4.65,4.6,4.64,4.65,0.52,1.47,23.72,1.65,10223538305.0,9205910803.0,0.0,0.0,6.45,40.43
3377,300370,安控科技,3.08,-0.65,-0.02,260823.0,80294262.4,1.29,3.1,3.06,3.1,3.1,0.65,1.97,-47.29,8.98,4821358773.0,4080529450.0,0.0,0.0,8.83,-2.53
3378,600675,中华企业,3.04,-0.65,-0.02,344244.0,105053416.0,1.96,3.08,3.02,3.07,3.06,0.99,0.57,9.99,1.24,18380251406.0,18380251406.0,0.33,0.0,5.56,8.19
3379,601882,海天精工,19.99,-0.65,-0.13,33116.0,66179426.0,1.29,20.13,19.87,20.12,20.12,0.68,0.63,26.37,3.99,10434780000.0,10434780000.0,0.0,0.0,3.2,-7.32
3380,003028,振邦智能,35.97,-0.66,-0.24,93309.0,338433832.53,4.23,37.23,35.7,35.87,36.21,3.21,13.23,43.62,3.0,5205254670.0,2537258982.0,-0.06,-0.08,11.43,32.1
3381,000821,京山轻机,12.06,-0.66,-0.08,127305.0,153125740.0,1.4,12.14,11.97,12.14,12.14,0.91,2.11,19.68,1.83,7511869823.0,7292088214.0,0.0,0.08,8.16,-2.58
3382,300103,达刚控股,7.47,-0.66,-0.05,148642.0,110953388.0,3.86,7.66,7.37,7.52,7.52,0.61,4.68,-107.15,4.68,2372479470.0,2370534357.0,0.27,0.13,19.52,18.76
3383,301298,东利机械,17.94,-0.66,-0.12,26479.0,47473133.9,1.5,18.09,17.82,18.08,18.06,0.65,2.45,29.26,2.94,2633592000.0,1941188586.0,-0.06,0.06,9.99,32.99
3384,601965,中国汽研,19.51,-0.66,-0.13,39774.0,77458796.0,1.73,19.65,19.31,19.65,19.64,0.76,0.4,27.47,2.79,19569600845.0,19392873022.0,0.05,0.31,8.57,12.91
3385,002124,天邦食品,3.03,-0.66,-0.02,416113.0,126437821.34,1.64,3.07,3.02,3.05,3.05,1.13,2.11,13.26,1.77,6732459511.0,5976248218.0,0.0,0.0,-3.19,8.6
3386,002196,方正电机,9.0,-0.66,-0.06,199811.0,180164770.0,2.32,9.15,8.94,9.1,9.06,0.74,4.09,-74.2,3.22,4462847370.0,4395693663.0,0.11,0.22,-10.36,67.91
3387,002702,海欣食品,4.49,-0.66,-0.03,121245.0,54507656.3,1.77,4.55,4.47,4.52,4.52,0.77,2.64,507.17,2.32,2495362400.0,2059759438.0,0.22,0.22,4.18,4.18
3388,300364,中文在线,25.58,-0.66,-0.17,239785.0,612638305.68,1.55,25.8,25.4,25.68,25.75,0.76,3.63,-52.98,20.7,18635033018.0,16893683599.0,0.0,-0.04,21.4,4.28
3389,000591,太阳能,4.49,-0.66,-0.03,282573.0,127088779.1,0.88,4.52,4.48,4.52,4.52,1.31,0.78,15.23,0.75,17594371276.0,16181911239.0,0.0,0.0,3.46,-3.44
3390,603069,海汽集团,21.02,-0.66,-0.14,50489.0,106162193.0,1.32,21.21,20.93,21.21,21.16,0.97,1.6,-85.08,8.4,6642320000.0,6642320000.0,-0.1,0.29,13.19,15.12
3391,834639,晨光电缆,9.08,-0.66,-0.06,36419.0,33176769.4,2.84,9.28,9.02,9.17,9.14,0.8,3.11,163.27,2.19,1830528000.0,1064320218.0,0.0,0.0,-0.77,53.12
3392,300241,瑞丰光电,6.02,-0.66,-0.04,154700.0,92872706.96,1.49,6.06,5.97,6.06,6.06,0.77,2.7,37.59,1.92,4132142165.0,3448283830.0,0.33,0.17,16.22,10.05
3393,605399,晨光新材,13.62,-0.66,-0.09,45600.0,61865028.0,2.12,13.75,13.46,13.71,13.71,1.03,1.46,-224.76,1.96,4252726887.0,4243410807.0,0.0,0.0,16.31,17.62
3394,000404,长虹华意,7.52,-0.66,-0.05,115965.0,87220830.37,1.32,7.59,7.49,7.57,7.57,0.74,1.67,10.17,1.25,5233889762.0,5209251181.0,0.13,0.13,8.36,5.92
3395,300867,圣元环保,17.96,-0.66,-0.12,48810.0,87892147.2,1.55,18.18,17.9,18.09,18.08,0.69,2.55,19.12,1.31,4880469312.0,3441635683.0,0.06,0.11,-8.09,39.66
3396,300019,硅宝科技,21.17,-0.66,-0.14,145114.0,305074814.73,2.21,21.3,20.83,21.24,21.31,0.89,4.2,29.34,3.31,8322280539.0,7309848809.0,-0.05,-0.05,17.61,47.63
3397,000767,晋控电力,3.03,-0.66,-0.02,245299.0,74242212.0,1.31,3.05,3.01,3.04,3.05,0.72,0.84,38.38,1.56,9323134924.0,8824106701.0,0.0,0.0,-6.48,19.76
3398,000157,中联重科,7.49,-0.66,-0.05,481737.0,360774622.88,1.06,7.55,7.47,7.54,7.54,0.74,0.68,11.48,1.15,64777528918.0,52957426049.0,0.0,0.13,5.64,8.08
3399,301487,盟固利,22.24,-0.67,-0.15,130083.0,287699274.53,2.14,22.4,21.92,22.34,22.39,1.04,4.77,-108.02,5.5,10221869581.0,6066938649.0,0.0,0.0,17.36,4.56
3400,600847,万里股份,11.79,-0.67,-0.08,22026.0,25999286.0,2.11,11.95,11.7,11.89,11.87,0.81,1.44,-49.74,3.36,1807258446.0,1807258446.0,0.0,0.26,14.8,45.56
3401,833533,骏创科技,34.12,-0.67,-0.23,18347.0,62627703.52,1.22,34.39,33.97,34.21,34.35,0.59,2.58,114.3,13.02,4461440031.0,2428913371.0,0.0,0.0,-12.98,99.77
3402,300785,值得买,34.3,-0.67,-0.23,59314.0,203629997.05,1.25,34.58,34.15,34.53,34.53,0.48,4.85,-198.4,3.65,6820734835.0,4192813307.0,-0.06,-0.06,0.68,2.85
3403,002237,恒邦股份,11.95,-0.67,-0.08,124537.0,149224220.97,0.91,12.05,11.94,12.02,12.03,0.66,1.37,21.94,1.46,13719567137.0,10880075057.0,0.0,0.08,12.21,19.98
3404,002135,东南网架,4.42,-0.67,-0.03,76029.0,33641520.0,1.12,4.46,4.41,4.45,4.45,0.84,0.73,26.28,0.78,4930585715.0,4613890867.0,0.0,0.0,3.27,5.74
3405,831856,浩淼科技,20.89,-0.67,-0.14,10534.0,22092432.73,3.19,21.4,20.73,21.2,21.03,0.68,2.0,55.09,4.3,1987195259.0,1097959536.0,0.05,-0.14,-12.56,177.06
